tag,arm,N,seed,run_kind,alpha_case,alpha,energy_J,energy_kWh,saving_vs_ND_PW,energy_per_block_J
primary,ND-PW-OFFSET,200,13726057523507487050,physical,LP50,0.5,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PC,200,13726057523507487050,physical,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,319090901.36431855
primary,ND-PC,200,13726057523507487050,physical,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,319090902.1369776
primary,ND-PC,200,13726057523507487050,physical,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,319090903.2959662
primary,ND-PC,200,13726057523507487050,physical,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,319090905.2276138
primary,ND-PC-NOLP,200,13726057523507487050,derived,LP0,0.0,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PC-NOLP,200,13726057523507487050,derived,LP10,0.1,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PC-NOLP,200,13726057523507487050,derived,LP25,0.25,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PC-NOLP,200,13726057523507487050,derived,LP50,0.5,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PW,200,592649121540029029,physical,LP0,0.0,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PW,200,592649121540029029,physical,LP10,0.1,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PW,200,592649121540029029,physical,LP25,0.25,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PW,200,592649121540029029,physical,LP50,0.5,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PW-OFFSET,200,592649121540029029,physical,LP0,0.0,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PW-OFFSET,200,592649121540029029,physical,LP10,0.1,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PW-OFFSET,200,592649121540029029,physical,LP25,0.25,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PW-OFFSET,200,592649121540029029,physical,LP50,0.5,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PC,200,592649121540029029,physical,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,389999990.55638933
primary,ND-PC,200,592649121540029029,physical,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,389999991.50075036
primary,ND-PC,200,592649121540029029,physical,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,389999992.917292
primary,ND-PC,200,592649121540029029,physical,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,389999995.27819467
primary,ND-PC-NOLP,200,592649121540029029,derived,LP0,0.0,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PC-NOLP,200,592649121540029029,derived,LP10,0.1,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PC-NOLP,200,592649121540029029,derived,LP25,0.25,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PC-NOLP,200,592649121540029029,derived,LP50,0.5,7020000000.0,1950.0,0.0,390000000.0
primary,ND-PW,200,13234303622947097637,physical,LP0,0.0,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PW,200,13234303622947097637,physical,LP10,0.1,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PW,200,13234303622947097637,physical,LP25,0.25,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PW,200,13234303622947097637,physical,LP50,0.5,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PW-OFFSET,200,13234303622947097637,physical,LP0,0.0,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PW-OFFSET,200,13234303622947097637,physical,LP10,0.1,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PW-OFFSET,200,13234303622947097637,physical,LP25,0.25,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PW-OFFSET,200,13234303622947097637,physical,LP50,0.5,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PC,200,13234303622947097637,physical,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,319090901.36431855
primary,ND-PC,200,13234303622947097637,physical,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,319090902.1369776
primary,ND-PC,200,13234303622947097637,physical,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,319090903.2959662
primary,ND-PC,200,13234303622947097637,physical,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,319090905.2276138
primary,ND-PC-NOLP,200,13234303622947097637,derived,LP0,0.0,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PC-NOLP,200,13234303622947097637,derived,LP10,0.1,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PC-NOLP,200,13234303622947097637,derived,LP25,0.25,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PC-NOLP,200,13234303622947097637,derived,LP50,0.5,7020000000.0,1950.0,0.0,319090909.09090906
primary,ND-PW,200,17788360996555233988,physical,LP0,0.0,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PW,200,17788360996555233988,physical,LP10,0.1,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PW,200,17788360996555233988,physical,LP25,0.25,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PW,200,17788360996555233988,physical,LP50,0.5,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PW-OFFSET,200,17788360996555233988,physical,LP0,0.0,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PW-OFFSET,200,17788360996555233988,physical,LP10,0.1,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PW-OFFSET,200,17788360996555233988,physical,LP25,0.25,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PW-OFFSET,200,17788360996555233988,physical,LP50,0.5,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PC,200,17788360996555233988,physical,LP0,0.0,7019999830.015008,1949.9999527819466,2.4214386273868627e-08,438749989.375938
primary,ND-PC,200,17788360996555233988,physical,LP10,0.1,7019999847.013507,1949.9999575037518,2.1792947779708527e-08,438749990.4383442
primary,ND-PC,200,17788360996555233988,physical,LP25,0.25,7019999872.511256,1949.99996458646,1.816078976091262e-08,438749992.0319535
primary,ND-PC,200,17788360996555233988,physical,LP50,0.5,7019999915.0075035,1949.9999763909732,1.2107193247956616e-08,438749994.68796897
primary,ND-PC-NOLP,200,17788360996555233988,derived,LP0,0.0,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PC-NOLP,200,17788360996555233988,derived,LP10,0.1,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PC-NOLP,200,17788360996555233988,derived,LP25,0.25,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PC-NOLP,200,17788360996555233988,derived,LP50,0.5,7020000000.0,1950.0,0.0,438750000.0
primary,ND-PW,300,467376819415377580,physical,LP0,0.0,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW,300,467376819415377580,physical,LP10,0.1,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW,300,467376819415377580,physical,LP25,0.25,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW,300,467376819415377580,physical,LP50,0.5,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW-OFFSET,300,467376819415377580,physical,LP0,0.0,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW-OFFSET,300,467376819415377580,physical,LP10,0.1,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW-OFFSET,300,467376819415377580,physical,LP25,0.25,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW-OFFSET,300,467376819415377580,physical,LP50,0.5,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PC,300,467376819415377580,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,554210512.8959217
primary,ND-PC,300,467376819415377580,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,554210514.2379085
primary,ND-PC,300,467376819415377580,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,554210516.2508886
primary,ND-PC,300,467376819415377580,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,554210519.6058556
primary,ND-PC-NOLP,300,467376819415377580,derived,LP0,0.0,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PC-NOLP,300,467376819415377580,derived,LP10,0.1,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PC-NOLP,300,467376819415377580,derived,LP25,0.25,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PC-NOLP,300,467376819415377580,derived,LP50,0.5,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW,300,2704408835578762228,physical,LP0,0.0,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,2704408835578762228,physical,LP10,0.1,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,2704408835578762228,physical,LP25,0.25,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,2704408835578762228,physical,LP50,0.5,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,2704408835578762228,physical,LP0,0.0,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,2704408835578762228,physical,LP10,0.1,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,2704408835578762228,physical,LP25,0.25,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW-OFFSET,300,2704408835578762228,physical,LP50,0.5,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC,300,2704408835578762228,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,478636352.04647785
primary,ND-PC,300,2704408835578762228,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,478636353.20546645
primary,ND-PC,300,2704408835578762228,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,478636354.9439493
primary,ND-PC,300,2704408835578762228,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,478636357.8414207
primary,ND-PC-NOLP,300,2704408835578762228,derived,LP0,0.0,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC-NOLP,300,2704408835578762228,derived,LP10,0.1,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC-NOLP,300,2704408835578762228,derived,LP25,0.25,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PC-NOLP,300,2704408835578762228,derived,LP50,0.5,10530000000.0,2925.0,0.0,478636363.6363636
primary,ND-PW,300,11237067994138084197,physical,LP0,0.0,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW,300,11237067994138084197,physical,LP10,0.1,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW,300,11237067994138084197,physical,LP25,0.25,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW,300,11237067994138084197,physical,LP50,0.5,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW-OFFSET,300,11237067994138084197,physical,LP0,0.0,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW-OFFSET,300,11237067994138084197,physical,LP10,0.1,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW-OFFSET,300,11237067994138084197,physical,LP25,0.25,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW-OFFSET,300,11237067994138084197,physical,LP50,0.5,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PC,300,11237067994138084197,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,554210512.8959217
primary,ND-PC,300,11237067994138084197,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,554210514.2379085
primary,ND-PC,300,11237067994138084197,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,554210516.2508886
primary,ND-PC,300,11237067994138084197,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,554210519.6058556
primary,ND-PC-NOLP,300,11237067994138084197,derived,LP0,0.0,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PC-NOLP,300,11237067994138084197,derived,LP10,0.1,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PC-NOLP,300,11237067994138084197,derived,LP25,0.25,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PC-NOLP,300,11237067994138084197,derived,LP50,0.5,10530000000.0,2925.0,0.0,554210526.3157895
primary,ND-PW,300,5926412735843326529,physical,LP0,0.0,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PW,300,5926412735843326529,physical,LP10,0.1,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PW,300,5926412735843326529,physical,LP25,0.25,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PW,300,5926412735843326529,physical,LP50,0.5,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PW-OFFSET,300,5926412735843326529,physical,LP0,0.0,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PW-OFFSET,300,5926412735843326529,physical,LP10,0.1,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PW-OFFSET,300,5926412735843326529,physical,LP25,0.25,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PW-OFFSET,300,5926412735843326529,physical,LP50,0.5,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PC,300,5926412735843326529,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,957272704.0929557
primary,ND-PC,300,5926412735843326529,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,957272706.4109329
primary,ND-PC,300,5926412735843326529,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,957272709.8878986
primary,ND-PC,300,5926412735843326529,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,957272715.6828414
primary,ND-PC-NOLP,300,5926412735843326529,derived,LP0,0.0,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PC-NOLP,300,5926412735843326529,derived,LP10,0.1,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PC-NOLP,300,5926412735843326529,derived,LP25,0.25,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PC-NOLP,300,5926412735843326529,derived,LP50,0.5,10530000000.0,2925.0,0.0,957272727.2727273
primary,ND-PW,300,5192363207272324882,physical,LP0,0.0,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW,300,5192363207272324882,physical,LP10,0.1,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW,300,5192363207272324882,physical,LP25,0.25,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW,300,5192363207272324882,physical,LP50,0.5,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW-OFFSET,300,5192363207272324882,physical,LP0,0.0,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW-OFFSET,300,5192363207272324882,physical,LP10,0.1,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW-OFFSET,300,5192363207272324882,physical,LP25,0.25,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW-OFFSET,300,5192363207272324882,physical,LP50,0.5,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PC,300,5192363207272324882,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,619411749.7072066
primary,ND-PC,300,5192363207272324882,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,619411751.2070742
primary,ND-PC,300,5192363207272324882,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,619411753.4568756
primary,ND-PC,300,5192363207272324882,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,619411757.2065444
primary,ND-PC-NOLP,300,5192363207272324882,derived,LP0,0.0,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PC-NOLP,300,5192363207272324882,derived,LP10,0.1,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PC-NOLP,300,5192363207272324882,derived,LP25,0.25,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PC-NOLP,300,5192363207272324882,derived,LP50,0.5,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW,300,14936110819278713214,physical,LP0,0.0,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW,300,14936110819278713214,physical,LP10,0.1,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW,300,14936110819278713214,physical,LP25,0.25,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW,300,14936110819278713214,physical,LP50,0.5,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW-OFFSET,300,14936110819278713214,physical,LP0,0.0,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW-OFFSET,300,14936110819278713214,physical,LP10,0.1,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW-OFFSET,300,14936110819278713214,physical,LP25,0.25,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW-OFFSET,300,14936110819278713214,physical,LP50,0.5,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PC,300,14936110819278713214,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,619411749.7072066
primary,ND-PC,300,14936110819278713214,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,619411751.2070742
primary,ND-PC,300,14936110819278713214,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,619411753.4568756
primary,ND-PC,300,14936110819278713214,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,619411757.2065444
primary,ND-PC-NOLP,300,14936110819278713214,derived,LP0,0.0,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PC-NOLP,300,14936110819278713214,derived,LP10,0.1,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PC-NOLP,300,14936110819278713214,derived,LP25,0.25,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PC-NOLP,300,14936110819278713214,derived,LP50,0.5,10530000000.0,2925.0,0.0,619411764.7058823
primary,ND-PW,300,15027284727339452496,physical,LP0,0.0,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW,300,15027284727339452496,physical,LP10,0.1,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW,300,15027284727339452496,physical,LP25,0.25,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW,300,15027284727339452496,physical,LP50,0.5,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW-OFFSET,300,15027284727339452496,physical,LP0,0.0,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW-OFFSET,300,15027284727339452496,physical,LP10,0.1,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW-OFFSET,300,15027284727339452496,physical,LP25,0.25,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW-OFFSET,300,15027284727339452496,physical,LP50,0.5,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PC,300,15027284727339452496,physical,LP0,0.0,10529999745.022512,2924.99992917292,2.4214386273868627e-08,752142838.9301795
primary,ND-PC,300,15027284727339452496,physical,LP10,0.1,10529999770.520262,2924.999936255628,2.1792947557663922e-08,752142840.7514473
primary,ND-PC,300,15027284727339452496,physical,LP25,0.25,10529999808.766884,2924.99994687969,1.816078976091262e-08,752142843.4833488
primary,ND-PC,300,15027284727339452496,physical,LP50,0.5,10529999872.511255,2924.99996458646,1.2107193247956616e-08,752142848.0365182
primary,ND-PC-NOLP,300,15027284727339452496,derived,LP0,0.0,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PC-NOLP,300,15027284727339452496,derived,LP10,0.1,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PC-NOLP,300,15027284727339452496,derived,LP25,0.25,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PC-NOLP,300,15027284727339452496,derived,LP50,0.5,10530000000.0,2925.0,0.0,752142857.1428572
primary,ND-PW,300,529132900484142986,physical,LP0,0.0,10530000000.0,2925.0,0.0,810000000.0
primary,ND-PW,300,529132900484142986,physical,LP10,0.1,10530000000.0,2925.0,0.0,810000000.0
primary,ND-PW,300,529132900484142986,physical,LP25,0.25,10530000000.0,2925.0,0.0,810000000.0
primary,ND-PW,300,529132900484142986,physical,LP50,0.5,10530000000.0,2925.0,0.0,810000000.0
primary,ND-PW-OFFSET,300,529132900484142986,physical,LP0,0.0,10530000000.0,2925.0,0.0,810000000.0
primary,ND-PW-OFFSET,300,529132900484142986,physical,LP10,0.1,10530000000.0,2925.0,0.0,810000000.0
primary,ND-PW-OFFSET,300,529132900484142986,physical,LP25,0.25,10530000000.0,2925.0,0.0,810000000.0
primary,ND-PW-OFFSET,300,529132900484142986,physical,LP50,0.5,10530000000.0,2925.0,0.0,810000000.0
