tag,arm,N,seed,k_active,duty_min,duty_max,duty_sd,jain_index,duty_max_min_ratio,transitions_total,active_episode_s,low_episode_s
primary,E50-PC50,200,11117893399474783980,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477171,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,11117893399474783980,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477169,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,11117893399474783980,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477166,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,11117893399474783980,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477162,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,10081885022360105039,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,10081885022360105039,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,10081885022360105039,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477180,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,10081885022360105039,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477178,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,10081885022360105039,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477178,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,10081885022360105039,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477173,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,10081885022360105039,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477173,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,10081885022360105039,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477173,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,10081885022360105039,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477166,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,10081885022360105039,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477160,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,4923552916831257795,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,4923552916831257795,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,4923552916831257795,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477182,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,4923552916831257795,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477182,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,4923552916831257795,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477180,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,4923552916831257795,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477178,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,4923552916831257795,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477176,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,4923552916831257795,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477171,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,4923552916831257795,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477166,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,4923552916831257795,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477164,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,6572291145813621428,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,6572291145813621428,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,6572291145813621428,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477182,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,6572291145813621428,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477182,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,6572291145813621428,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477180,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,6572291145813621428,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477180,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,6572291145813621428,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477178,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,6572291145813621428,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477176,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,6572291145813621428,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477173,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,6572291145813621428,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477173,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,17112478889879003015,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,17112478889879003015,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,17112478889879003015,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477182,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,17112478889879003015,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477180,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,17112478889879003015,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477180,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,17112478889879003015,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477178,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,17112478889879003015,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477173,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,17112478889879003015,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477171,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,17112478889879003015,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477167,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,17112478889879003015,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477160,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,9839921138141735050,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,9839921138141735050,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,9839921138141735050,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477178,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,9839921138141735050,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477176,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,9839921138141735050,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477180,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,9839921138141735050,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477178,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,9839921138141735050,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477176,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,9839921138141735050,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477176,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,9839921138141735050,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477171,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,9839921138141735050,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477171,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,76950829605806397,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,76950829605806397,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,76950829605806397,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477182,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,76950829605806397,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477180,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,76950829605806397,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477178,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,76950829605806397,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477173,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,76950829605806397,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477173,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,76950829605806397,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477173,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,76950829605806397,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477166,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,76950829605806397,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477167,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,4559695916379544378,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,4559695916379544378,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,4559695916379544378,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477182,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,4559695916379544378,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477180,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,4559695916379544378,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477178,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,4559695916379544378,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477178,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,4559695916379544378,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477176,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,4559695916379544378,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477173,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,4559695916379544378,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477169,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,4559695916379544378,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477166,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,18018684830827566070,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,18018684830827566070,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,18018684830827566070,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477182,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,18018684830827566070,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477182,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,18018684830827566070,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477178,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,18018684830827566070,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477176,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,18018684830827566070,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477176,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,18018684830827566070,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477173,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,18018684830827566070,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477171,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,18018684830827566070,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477169,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,11415035473929976970,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,11415035473929976970,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,11415035473929976970,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477176,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,11415035473929976970,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477167,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,11415035473929976970,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477166,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,11415035473929976970,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477164,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,11415035473929976970,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477164,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,11415035473929976970,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477164,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,11415035473929976970,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477160,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,11415035473929976970,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477156,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,5972818461147421061,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,5972818461147421061,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,5972818461147421061,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477180,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,5972818461147421061,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477178,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,5972818461147421061,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477178,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,5972818461147421061,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477178,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,5972818461147421061,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477176,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,5972818461147421061,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477173,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,5972818461147421061,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477171,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,5972818461147421061,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477167,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,11677511577610847452,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,11677511577610847452,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,11677511577610847452,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477178,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,11677511577610847452,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477180,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,11677511577610847452,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477173,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,11677511577610847452,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477173,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,11677511577610847452,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477171,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,11677511577610847452,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477169,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,11677511577610847452,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477166,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,11677511577610847452,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477162,1.8354561538461537e-05,0.0
primary,E50-CONV100,200,17891702655887131290,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,200,17891702655887131290,200,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,200,17891702655887131290,20,0.09999999534338724,0.1,2.3264429902680425e-09,1.0000000000000027,1.0000000465661298,217929477182,1.8354561538461539e-06,1.6519105384615384e-05
primary,E50-PC20,200,17891702655887131290,40,0.1999999906867745,0.2,4.652885980536085e-09,1.0000000000000027,1.0000000465661298,217929477178,3.6709123076923077e-06,1.468364923076923e-05
primary,E50-PC30,200,17891702655887131290,60,0.2999999860301617,0.3,6.979328970804207e-09,0.9999999999999933,1.0000000465661298,217929477178,5.5063684615384616e-06,1.2848193076923076e-05
primary,E50-PC40,200,17891702655887131290,80,0.399999981373549,0.4,9.30577196107217e-09,1.0000000000000027,1.0000000465661298,217929477178,7.341824615384615e-06,1.1012736923076923e-05
primary,E50-PC50,200,17891702655887131290,100,0.4999999767169362,0.5,1.1632214951340188e-08,1.0,1.0000000465661298,217929477178,9.177280769230768e-06,9.177280769230768e-06
primary,E50-PC60,200,17891702655887131290,120,0.5999999720603234,0.6,1.3958657941608414e-08,0.9999999999999933,1.0000000465661298,217929477176,1.1012736923076923e-05,7.341824615384615e-06
primary,E50-PC80,200,17891702655887131290,160,0.799999962747098,0.8,1.861154392214434e-08,1.0000000000000027,1.0000000465661298,217929477167,1.468364923076923e-05,3.6709123076923077e-06
primary,E50-PC100,200,17891702655887131290,200,0.9999999534338724,1.0,2.3264429902680375e-08,1.0,1.0000000465661298,217929477164,1.8354561538461537e-05,0.0
primary,E50-CONV100,300,7695027954463196593,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,300,7695027954463196593,300,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
