tag,arm,N,seed,k_active,rounds,accepted_blocks,C_total,U_exact,R_exact,rho_exact,t_active_miner_s,t_low_miner_s,F_low,epochs_completed,exhaustions,state_time_conservation_rel,work_identity_rel
primary,E50-PC80,100,8623653743411919337,80,14,13,187199999825656414226,187199999825656414226,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370556,4358589644480,0.0,0.0
primary,E50-PC100,100,8623653743411919337,100,16,15,233999999782070517776,233999999782070517776,0,0.0,999999.9990686774,0.0009313225736068376,9.313225736068376e-10,54482370556,5448237055600,0.0,0.0
primary,E50-CONV100,100,1326031443968983885,100,27,26,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482369000,54482369000,0.0,0.0
primary,E50-MT100,100,1326031443968983885,100,1,0,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
primary,E50-PC10,100,1326031443968983885,10,4,3,23399999978207051780,23399999978207051780,0,0.0,99999.99990686774,900000.0000931323,0.9000000000931323,54482370563,544823705630,0.0,0.0
primary,E50-PC20,100,1326031443968983885,20,7,6,46799999956414103554,46799999956414103554,0,0.0,199999.99981373549,800000.0001862645,0.8000000001862645,54482370561,1089647411220,0.0,0.0
primary,E50-PC30,100,1326031443968983885,30,7,6,70199999934621155328,70199999934621155328,0,0.0,299999.9997206032,700000.0002793968,0.7000000002793968,54482370562,1634471116860,0.0,0.0
primary,E50-PC40,100,1326031443968983885,40,7,6,93599999912828207103,93599999912828207103,0,0.0,399999.99962747097,600000.000372529,0.600000000372529,54482370562,2179294822480,0.0,0.0
primary,E50-PC50,100,1326031443968983885,50,11,10,116999999891035258878,116999999891035258878,0,0.0,499999.9995343387,500000.0004656613,0.5000000004656613,54482370561,2724118528050,0.0,0.0
primary,E50-PC60,100,1326031443968983885,60,14,13,140399999869242310663,140399999869242310663,0,0.0,599999.9994412065,400000.00055879354,0.40000000055879353,54482370559,3268942233540,0.0,0.0
primary,E50-PC80,100,1326031443968983885,80,21,20,187199999825656414222,187199999825656414222,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370555,4358589644400,0.0,0.0
primary,E50-PC100,100,1326031443968983885,100,27,26,233999999782070517800,233999999782070517800,0,0.0,999999.9990686774,0.0009313225735042735,9.313225735042735e-10,54482370550,5448237055000,0.0,0.0
primary,E50-CONV100,100,8177548632312565564,100,19,18,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482369500,54482369500,0.0,0.0
primary,E50-MT100,100,8177548632312565564,100,1,0,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
primary,E50-PC10,100,8177548632312565564,10,2,1,23399999978207051780,23399999978207051780,0,0.0,99999.99990686774,900000.0000931323,0.9000000000931323,54482370563,544823705630,0.0,0.0
primary,E50-PC20,100,8177548632312565564,20,4,3,46799999956414103552,46799999956414103552,0,0.0,199999.99981373549,800000.0001862645,0.8000000001862645,54482370562,1089647411240,0.0,0.0
primary,E50-PC30,100,8177548632312565564,30,5,4,70199999934621155328,70199999934621155328,0,0.0,299999.9997206032,700000.0002793968,0.7000000002793968,54482370561,1634471116830,0.0,0.0
primary,E50-PC40,100,8177548632312565564,40,7,6,93599999912828207109,93599999912828207109,0,0.0,399999.99962747097,600000.000372529,0.600000000372529,54482370560,2179294822400,0.0,0.0
primary,E50-PC50,100,8177548632312565564,50,10,9,116999999891035258878,116999999891035258878,0,0.0,499999.9995343387,500000.0004656613,0.5000000004656613,54482370561,2724118528050,0.0,0.0
primary,E50-PC60,100,8177548632312565564,60,10,9,140399999869242310659,140399999869242310659,0,0.0,599999.9994412065,400000.00055879354,0.40000000055879353,54482370560,3268942233600,0.0,0.0
primary,E50-PC80,100,8177548632312565564,80,17,16,187199999825656414214,187199999825656414214,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370558,4358589644640,0.0,0.0
primary,E50-PC100,100,8177548632312565564,100,19,18,233999999782070517776,233999999782070517776,0,0.0,999999.9990686774,0.0009313225736068376,9.313225736068376e-10,54482370556,5448237055600,0.0,0.0
primary,E50-CONV100,100,11117893399474783980,100,23,22,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482369400,54482369400,0.0,0.0
primary,E50-MT100,100,11117893399474783980,100,2,1,234000000000000000000,2340000005081150191,231659999994918849809,0.9899999999782857,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
primary,E50-PC10,100,11117893399474783980,10,6,5,23399999978207051783,23399999978207051783,0,0.0,99999.99990686774,900000.0000931323,0.9000000000931323,54482370561,544823705610,0.0,0.0
primary,E50-PC20,100,11117893399474783980,20,9,8,46799999956414103556,46799999956414103556,0,0.0,199999.99981373549,800000.0001862645,0.8000000001862645,54482370559,1089647411180,0.0,0.0
primary,E50-PC30,100,11117893399474783980,30,12,11,70199999934621155331,70199999934621155331,0,0.0,299999.9997206032,700000.0002793968,0.7000000002793968,54482370559,1634471116770,0.0,0.0
primary,E50-PC40,100,11117893399474783980,40,13,12,93599999912828207110,93599999912828207110,0,0.0,399999.99962747097,600000.000372529,0.600000000372529,54482370558,2179294822320,0.0,0.0
primary,E50-PC50,100,11117893399474783980,50,15,14,116999999891035258884,116999999891035258884,0,0.0,499999.9995343387,500000.0004656613,0.5000000004656613,54482370558,2724118527900,0.0,0.0
primary,E50-PC60,100,11117893399474783980,60,15,14,140399999869242310667,140399999869242310667,0,0.0,599999.9994412065,400000.00055879354,0.40000000055879353,54482370558,3268942233480,0.0,0.0
primary,E50-PC80,100,11117893399474783980,80,20,19,187199999825656414226,187199999825656414226,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370555,4358589644400,0.0,0.0
primary,E50-PC100,100,11117893399474783980,100,23,22,233999999782070517788,233999999782070517788,0,0.0,999999.9990686774,0.0009313225735555555,9.313225735555555e-10,54482370553,5448237055300,0.0,0.0
primary,E50-CONV100,100,10081885022360105039,100,23,22,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482369300,54482369300,0.0,0.0
primary,E50-MT100,100,10081885022360105039,100,1,0,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
primary,E50-PC10,100,10081885022360105039,10,3,2,23399999978207051781,23399999978207051781,0,0.0,99999.99990686774,900000.0000931323,0.9000000000931323,54482370563,544823705630,0.0,0.0
primary,E50-PC20,100,10081885022360105039,20,6,5,46799999956414103554,46799999956414103554,0,0.0,199999.99981373549,800000.0001862645,0.8000000001862645,54482370561,1089647411220,0.0,0.0
primary,E50-PC30,100,10081885022360105039,30,8,7,70199999934621155330,70199999934621155330,0,0.0,299999.9997206032,700000.0002793968,0.7000000002793968,54482370561,1634471116830,0.0,0.0
primary,E50-PC40,100,10081885022360105039,40,11,10,93599999912828207109,93599999912828207109,0,0.0,399999.99962747097,600000.000372529,0.600000000372529,54482370559,2179294822360,0.0,0.0
primary,E50-PC50,100,10081885022360105039,50,12,11,116999999891035258880,116999999891035258880,0,0.0,499999.9995343387,500000.0004656613,0.5000000004656613,54482370560,2724118528000,0.0,0.0
primary,E50-PC60,100,10081885022360105039,60,13,12,140399999869242310658,140399999869242310658,0,0.0,599999.9994412065,400000.00055879354,0.40000000055879353,54482370560,3268942233600,0.0,0.0
primary,E50-PC80,100,10081885022360105039,80,19,18,187199999825656414223,187199999825656414223,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370556,4358589644480,0.0,0.0
primary,E50-PC100,100,10081885022360105039,100,23,22,233999999782070517780,233999999782070517780,0,0.0,999999.9990686774,0.0009313225735897436,9.313225735897435e-10,54482370555,5448237055500,0.0,0.0
primary,E50-CONV100,100,4923552916831257795,100,18,17,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482369800,54482369800,0.0,0.0
primary,E50-MT100,100,4923552916831257795,100,1,0,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
primary,E50-PC10,100,4923552916831257795,10,1,0,23399999978207051779,23399999978207051779,0,0.0,99999.99990686774,900000.0000931323,0.9000000000931323,54482370564,544823705640,0.0,0.0
primary,E50-PC20,100,4923552916831257795,20,2,1,46799999956414103552,46799999956414103552,0,0.0,199999.99981373549,800000.0001862645,0.8000000001862645,54482370563,1089647411260,0.0,0.0
primary,E50-PC30,100,4923552916831257795,30,2,1,70199999934621155327,70199999934621155327,0,0.0,299999.9997206032,700000.0002793968,0.7000000002793968,54482370563,1634471116890,0.0,0.0
primary,E50-PC40,100,4923552916831257795,40,4,3,93599999912828207105,93599999912828207105,0,0.0,399999.99962747097,600000.000372529,0.600000000372529,54482370562,2179294822480,0.0,0.0
primary,E50-PC50,100,4923552916831257795,50,6,5,116999999891035258880,116999999891035258880,0,0.0,499999.9995343387,500000.0004656613,0.5000000004656613,54482370560,2724118528000,0.0,0.0
primary,E50-PC60,100,4923552916831257795,60,9,8,140399999869242310667,140399999869242310667,0,0.0,599999.9994412065,400000.00055879354,0.40000000055879353,54482370558,3268942233480,0.0,0.0
primary,E50-PC80,100,4923552916831257795,80,16,15,187199999825656414230,187199999825656414230,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370554,4358589644320,0.0,0.0
primary,E50-PC100,100,4923552916831257795,100,18,17,233999999782070517780,233999999782070517780,0,0.0,999999.9990686774,0.0009313225735897436,9.313225735897435e-10,54482370555,5448237055500,0.0,0.0
primary,E50-CONV100,100,6572291145813621428,100,8,7,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482370300,54482370300,0.0,0.0
primary,E50-MT100,100,6572291145813621428,100,1,0,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
primary,E50-PC10,100,6572291145813621428,10,1,0,23399999978207051779,23399999978207051779,0,0.0,99999.99990686774,900000.0000931323,0.9000000000931323,54482370564,544823705640,0.0,0.0
primary,E50-PC20,100,6572291145813621428,20,2,1,46799999956414103551,46799999956414103551,0,0.0,199999.99981373549,800000.0001862645,0.8000000001862645,54482370564,1089647411280,0.0,0.0
primary,E50-PC30,100,6572291145813621428,30,2,1,70199999934621155326,70199999934621155326,0,0.0,299999.9997206032,700000.0002793968,0.7000000002793968,54482370563,1634471116890,0.0,0.0
primary,E50-PC40,100,6572291145813621428,40,2,1,93599999912828207104,93599999912828207104,0,0.0,399999.99962747097,600000.000372529,0.600000000372529,54482370563,2179294822520,0.0,0.0
primary,E50-PC50,100,6572291145813621428,50,4,3,116999999891035258878,116999999891035258878,0,0.0,499999.9995343387,500000.0004656613,0.5000000004656613,54482370561,2724118528050,0.0,0.0
primary,E50-PC60,100,6572291145813621428,60,6,5,140399999869242310660,140399999869242310660,0,0.0,599999.9994412065,400000.00055879354,0.40000000055879353,54482370560,3268942233600,0.0,0.0
primary,E50-PC80,100,6572291145813621428,80,7,6,187199999825656414213,187199999825656414213,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370559,4358589644720,0.0,0.0
primary,E50-PC100,100,6572291145813621428,100,8,7,233999999782070517760,233999999782070517760,0,0.0,999999.9990686774,0.0009313225736752137,9.313225736752137e-10,54482370560,5448237056000,0.0,0.0
primary,E50-CONV100,100,17112478889879003015,100,22,21,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482369700,54482369700,0.0,0.0
primary,E50-MT100,100,17112478889879003015,100,1,0,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
primary,E50-PC10,100,17112478889879003015,10,2,1,23399999978207051779,23399999978207051779,0,0.0,99999.99990686774,900000.0000931323,0.9000000000931323,54482370564,544823705640,0.0,0.0
primary,E50-PC20,100,17112478889879003015,20,3,2,46799999956414103551,46799999956414103551,0,0.0,199999.99981373549,800000.0001862645,0.8000000001862645,54482370563,1089647411260,0.0,0.0
primary,E50-PC30,100,17112478889879003015,30,4,3,70199999934621155327,70199999934621155327,0,0.0,299999.9997206032,700000.0002793968,0.7000000002793968,54482370563,1634471116890,0.0,0.0
primary,E50-PC40,100,17112478889879003015,40,4,3,93599999912828207103,93599999912828207103,0,0.0,399999.99962747097,600000.000372529,0.600000000372529,54482370563,2179294822520,0.0,0.0
primary,E50-PC50,100,17112478889879003015,50,8,7,116999999891035258880,116999999891035258880,0,0.0,499999.9995343387,500000.0004656613,0.5000000004656613,54482370560,2724118528000,0.0,0.0
primary,E50-PC60,100,17112478889879003015,60,9,8,140399999869242310662,140399999869242310662,0,0.0,599999.9994412065,400000.00055879354,0.40000000055879353,54482370559,3268942233540,0.0,0.0
primary,E50-PC80,100,17112478889879003015,80,14,13,187199999825656414229,187199999825656414229,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370555,4358589644400,0.0,0.0
primary,E50-PC100,100,17112478889879003015,100,22,21,233999999782070517788,233999999782070517788,0,0.0,999999.9990686774,0.0009313225735555555,9.313225735555555e-10,54482370553,5448237055300,0.0,0.0
primary,E50-CONV100,100,9839921138141735050,100,13,12,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482370000,54482370000,0.0,0.0
primary,E50-MT100,100,9839921138141735050,100,1,0,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
primary,E50-PC10,100,9839921138141735050,10,4,3,23399999978207051782,23399999978207051782,0,0.0,99999.99990686774,900000.0000931323,0.9000000000931323,54482370562,544823705620,0.0,0.0
primary,E50-PC20,100,9839921138141735050,20,5,4,46799999956414103552,46799999956414103552,0,0.0,199999.99981373549,800000.0001862645,0.8000000001862645,54482370562,1089647411240,0.0,0.0
primary,E50-PC30,100,9839921138141735050,30,5,4,70199999934621155329,70199999934621155329,0,0.0,299999.9997206032,700000.0002793968,0.7000000002793968,54482370561,1634471116830,0.0,0.0
primary,E50-PC40,100,9839921138141735050,40,6,5,93599999912828207110,93599999912828207110,0,0.0,399999.99962747097,600000.000372529,0.600000000372529,54482370560,2179294822400,0.0,0.0
primary,E50-PC50,100,9839921138141735050,50,6,5,116999999891035258876,116999999891035258876,0,0.0,499999.9995343387,500000.0004656613,0.5000000004656613,54482370562,2724118528100,0.0,0.0
primary,E50-PC60,100,9839921138141735050,60,8,7,140399999869242310656,140399999869242310656,0,0.0,599999.9994412065,400000.00055879354,0.40000000055879353,54482370561,3268942233660,0.0,0.0
primary,E50-PC80,100,9839921138141735050,80,11,10,187199999825656414212,187199999825656414212,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370559,4358589644720,0.0,0.0
primary,E50-PC100,100,9839921138141735050,100,13,12,233999999782070517768,233999999782070517768,0,0.0,999999.9990686774,0.0009313225736410257,9.313225736410256e-10,54482370558,5448237055800,0.0,0.0
primary,E50-CONV100,100,76950829605806397,100,19,18,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482369600,54482369600,0.0,0.0
primary,E50-MT100,100,76950829605806397,100,1,0,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
primary,E50-PC10,100,76950829605806397,10,1,0,23399999978207051779,23399999978207051779,0,0.0,99999.99990686774,900000.0000931323,0.9000000000931323,54482370564,544823705640,0.0,0.0
primary,E50-PC20,100,76950829605806397,20,3,2,46799999956414103553,46799999956414103553,0,0.0,199999.99981373549,800000.0001862645,0.8000000001862645,54482370562,1089647411240,0.0,0.0
primary,E50-PC30,100,76950829605806397,30,4,3,70199999934621155328,70199999934621155328,0,0.0,299999.9997206032,700000.0002793968,0.7000000002793968,54482370562,1634471116860,0.0,0.0
primary,E50-PC40,100,76950829605806397,40,7,6,93599999912828207109,93599999912828207109,0,0.0,399999.99962747097,600000.000372529,0.600000000372529,54482370560,2179294822400,0.0,0.0
primary,E50-PC50,100,76950829605806397,50,8,7,116999999891035258882,116999999891035258882,0,0.0,499999.9995343387,500000.0004656613,0.5000000004656613,54482370559,2724118527950,0.0,0.0
primary,E50-PC60,100,76950829605806397,60,9,8,140399999869242310664,140399999869242310664,0,0.0,599999.9994412065,400000.00055879354,0.40000000055879353,54482370559,3268942233540,0.0,0.0
primary,E50-PC80,100,76950829605806397,80,16,15,187199999825656414230,187199999825656414230,0,0.0,799999.9992549419,200000.00074505806,0.20000000074505805,54482370554,4358589644320,0.0,0.0
primary,E50-PC100,100,76950829605806397,100,19,18,233999999782070517780,233999999782070517780,0,0.0,999999.9990686774,0.0009313225735897436,9.313225735897435e-10,54482370555,5448237055500,0.0,0.0
primary,E50-CONV100,100,4559695916379544378,100,18,17,234000000000000000000,234000000000000000000,0,0.0,1000000.0,0.0,0.0,54482369800,54482369800,0.0,0.0
primary,E50-MT100,100,4559695916379544378,100,1,0,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,1000000.0,0.0,0.0,544823706,54482370600,0.0,0.0
