tag,arm,N,seed,k_active,epochs_completed,exhaustions,unique_per_epoch,epoch_seconds
primary,E50-PC10,400,8177548632312565564,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,8177548632312565564,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,8177548632312565564,120,217929467033,26151536043960,1288490188.8110085,4.588640598329802e-08
primary,E50-PC40,400,8177548632312565564,160,217929467031,34868714724960,1717986918.4304442,4.5886405983719135e-08
primary,E50-PC50,400,8177548632312565564,200,217929467030,43585893406000,2147483648.0479093,4.588640598392969e-08
primary,E50-PC60,400,8177548632312565564,240,217929467030,52303072087200,2576980377.657491,4.588640598392969e-08
primary,E50-PC80,400,8177548632312565564,320,217929467027,69737429448640,3435973836.9239545,4.588640598456136e-08
primary,E50-PC100,400,8177548632312565564,400,217929467024,87171786809600,4294967296.214067,4.5886405985193025e-08
primary,E50-CONV100,400,11117893399474783980,400,217929477600,217929477600,4294967391.781607,4.5886403758350494e-08
primary,E50-MT100,400,11117893399474783980,400,544823706,217929482400,4294967310.19735,1.8354561099072293e-05
primary,E50-PC10,400,11117893399474783980,40,217929467031,8717178681240,429496729.60761106,4.5886405983719135e-08
primary,E50-PC20,400,11117893399474783980,80,217929467030,17434357362400,858993459.2191638,4.588640598392969e-08
primary,E50-PC30,400,11117893399474783980,120,217929467029,26151536043480,1288490188.8346581,4.588640598414024e-08
primary,E50-PC40,400,11117893399474783980,160,217929467029,34868714724640,1717986918.4462109,4.588640598414024e-08
primary,E50-PC50,400,11117893399474783980,200,217929467029,43585893405800,2147483648.0577636,4.588640598414024e-08
primary,E50-PC60,400,11117893399474783980,240,217929467028,52303072086720,2576980377.681141,4.5886405984350803e-08
primary,E50-PC80,400,11117893399474783980,320,217929467026,69737429448320,3435973836.939721,4.588640598477192e-08
primary,E50-PC100,400,11117893399474783980,400,217929467024,87171786809600,4294967296.214067,4.5886405985193025e-08
primary,E50-CONV100,400,10081885022360105039,400,217929477200,217929477200,4294967399.66483,4.588640384257298e-08
primary,E50-MT100,400,10081885022360105039,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,10081885022360105039,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,10081885022360105039,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,10081885022360105039,120,217929467032,26151536043840,1288490188.8169208,4.5886405983508575e-08
primary,E50-PC40,400,10081885022360105039,160,217929467030,34868714724800,1717986918.4383276,4.588640598392969e-08
primary,E50-PC50,400,10081885022360105039,200,217929467030,43585893406000,2147483648.0479093,4.588640598392969e-08
primary,E50-PC60,400,10081885022360105039,240,217929467030,52303072087200,2576980377.657491,4.588640598392969e-08
primary,E50-PC80,400,10081885022360105039,320,217929467025,69737429448000,3435973836.9554873,4.588640598498247e-08
primary,E50-PC100,400,10081885022360105039,400,217929467024,87171786809600,4294967296.214067,4.5886405985193025e-08
primary,E50-CONV100,400,4923552916831257795,400,217929479200,217929479200,4294967360.24871,4.588640342146057e-08
primary,E50-MT100,400,4923552916831257795,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,4923552916831257795,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,4923552916831257795,80,217929467034,17434357362720,858993459.2033974,4.588640598308747e-08
primary,E50-PC30,400,4923552916831257795,120,217929467034,26151536044080,1288490188.805096,4.588640598308747e-08
primary,E50-PC40,400,4923552916831257795,160,217929467033,34868714725280,1717986918.4146779,4.588640598329802e-08
primary,E50-PC50,400,4923552916831257795,200,217929467032,43585893406400,2147483648.0282016,4.5886405983508575e-08
primary,E50-PC60,400,4923552916831257795,240,217929467030,52303072087200,2576980377.657491,4.588640598392969e-08
primary,E50-PC80,400,4923552916831257795,320,217929467028,69737429448960,3435973836.908188,4.5886405984350803e-08
primary,E50-PC100,400,4923552916831257795,400,217929467026,87171786810400,4294967296.174651,4.588640598477192e-08
primary,E50-CONV100,400,6572291145813621428,400,217929481200,217929481200,4294967320.832588,4.588640300034817e-08
primary,E50-MT100,400,6572291145813621428,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,6572291145813621428,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,6572291145813621428,80,217929467034,17434357362720,858993459.2033974,4.588640598308747e-08
primary,E50-PC30,400,6572291145813621428,120,217929467034,26151536044080,1288490188.805096,4.588640598308747e-08
primary,E50-PC40,400,6572291145813621428,160,217929467034,34868714725440,1717986918.4067948,4.588640598308747e-08
primary,E50-PC50,400,6572291145813621428,200,217929467033,43585893406600,2147483648.0183473,4.588640598329802e-08
primary,E50-PC60,400,6572291145813621428,240,217929467032,52303072087680,2576980377.6338415,4.5886405983508575e-08
primary,E50-PC80,400,6572291145813621428,320,217929467031,69737429449920,3435973836.8608885,4.5886405983719135e-08
primary,E50-PC100,400,6572291145813621428,400,217929467032,87171786812800,4294967296.056403,4.5886405983508575e-08
primary,E50-CONV100,400,17112478889879003015,400,217929478800,217929478800,4294967368.131933,4.588640350568305e-08
primary,E50-MT100,400,17112478889879003015,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,17112478889879003015,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,17112478889879003015,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,17112478889879003015,120,217929467033,26151536043960,1288490188.8110085,4.588640598329802e-08
primary,E50-PC40,400,17112478889879003015,160,217929467033,34868714725280,1717986918.4146779,4.588640598329802e-08
primary,E50-PC50,400,17112478889879003015,200,217929467031,43585893406200,2147483648.0380554,4.5886405983719135e-08
primary,E50-PC60,400,17112478889879003015,240,217929467030,52303072087200,2576980377.657491,4.588640598392969e-08
primary,E50-PC80,400,17112478889879003015,320,217929467028,69737429448960,3435973836.908188,4.5886405984350803e-08
primary,E50-PC100,400,17112478889879003015,400,217929467025,87171786810000,4294967296.194359,4.588640598498247e-08
primary,E50-CONV100,400,9839921138141735050,400,217929480000,217929480000,4294967344.482261,4.588640325301561e-08
primary,E50-MT100,400,9839921138141735050,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,9839921138141735050,40,217929467032,8717178681280,429496729.6056403,4.5886405983508575e-08
primary,E50-PC20,400,9839921138141735050,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,9839921138141735050,120,217929467032,26151536043840,1288490188.8169208,4.5886405983508575e-08
primary,E50-PC40,400,9839921138141735050,160,217929467032,34868714725120,1717986918.4225612,4.5886405983508575e-08
primary,E50-PC50,400,9839921138141735050,200,217929467032,43585893406400,2147483648.0282016,4.5886405983508575e-08
primary,E50-PC60,400,9839921138141735050,240,217929467031,52303072087440,2576980377.6456666,4.5886405983719135e-08
primary,E50-PC80,400,9839921138141735050,320,217929467029,69737429449280,3435973836.8924217,4.588640598414024e-08
primary,E50-PC100,400,9839921138141735050,400,217929467028,87171786811200,4294967296.135235,4.5886405984350803e-08
primary,E50-CONV100,400,76950829605806397,400,217929478400,217929478400,4294967376.015158,4.588640358990553e-08
primary,E50-MT100,400,76950829605806397,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,76950829605806397,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,76950829605806397,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,76950829605806397,120,217929467032,26151536043840,1288490188.8169208,4.5886405983508575e-08
primary,E50-PC40,400,76950829605806397,160,217929467031,34868714724960,1717986918.4304442,4.5886405983719135e-08
primary,E50-PC50,400,76950829605806397,200,217929467031,43585893406200,2147483648.0380554,4.5886405983719135e-08
primary,E50-PC60,400,76950829605806397,240,217929467031,52303072087440,2576980377.6456666,4.5886405983719135e-08
primary,E50-PC80,400,76950829605806397,320,217929467028,69737429448960,3435973836.908188,4.5886405984350803e-08
primary,E50-PC100,400,76950829605806397,400,217929467025,87171786810000,4294967296.194359,4.588640598498247e-08
primary,E50-CONV100,400,4559695916379544378,400,217929479200,217929479200,4294967360.24871,4.588640342146057e-08
primary,E50-MT100,400,4559695916379544378,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,4559695916379544378,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,4559695916379544378,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,4559695916379544378,120,217929467033,26151536043960,1288490188.8110085,4.588640598329802e-08
primary,E50-PC40,400,4559695916379544378,160,217929467032,34868714725120,1717986918.4225612,4.5886405983508575e-08
primary,E50-PC50,400,4559695916379544378,200,217929467030,43585893406000,2147483648.0479093,4.588640598392969e-08
primary,E50-PC60,400,4559695916379544378,240,217929467030,52303072087200,2576980377.657491,4.588640598392969e-08
primary,E50-PC80,400,4559695916379544378,320,217929467028,69737429448960,3435973836.908188,4.5886405984350803e-08
primary,E50-PC100,400,4559695916379544378,400,217929467028,87171786811200,4294967296.135235,4.5886405984350803e-08
primary,E50-CONV100,400,18018684830827566070,400,217929480000,217929480000,4294967344.482261,4.588640325301561e-08
primary,E50-MT100,400,18018684830827566070,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,18018684830827566070,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,18018684830827566070,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,18018684830827566070,120,217929467033,26151536043960,1288490188.8110085,4.588640598329802e-08
primary,E50-PC40,400,18018684830827566070,160,217929467032,34868714725120,1717986918.4225612,4.5886405983508575e-08
primary,E50-PC50,400,18018684830827566070,200,217929467032,43585893406400,2147483648.0282016,4.5886405983508575e-08
primary,E50-PC60,400,18018684830827566070,240,217929467031,52303072087440,2576980377.6456666,4.5886405983719135e-08
primary,E50-PC80,400,18018684830827566070,320,217929467030,69737429449600,3435973836.876655,4.588640598392969e-08
primary,E50-PC100,400,18018684830827566070,400,217929467027,87171786810800,4294967296.154943,4.588640598456136e-08
primary,E50-CONV100,400,11415035473929976970,400,217929477600,217929477600,4294967391.781607,4.5886403758350494e-08
primary,E50-MT100,400,11415035473929976970,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,11415035473929976970,40,217929467031,8717178681240,429496729.60761106,4.5886405983719135e-08
primary,E50-PC20,400,11415035473929976970,80,217929467027,17434357362160,858993459.2309886,4.588640598456136e-08
primary,E50-PC30,400,11415035473929976970,120,217929467025,26151536043000,1288490188.8583078,4.588640598498247e-08
primary,E50-PC40,400,11415035473929976970,160,217929467024,34868714723840,1717986918.485627,4.5886405985193025e-08
primary,E50-PC50,400,11415035473929976970,200,217929467025,43585893405000,2147483648.0971794,4.588640598498247e-08
primary,E50-PC60,400,11415035473929976970,240,217929467025,52303072086000,2576980377.7166157,4.588640598498247e-08
primary,E50-PC80,400,11415035473929976970,320,217929467022,69737429447040,3435973837.0027866,4.588640598561414e-08
primary,E50-PC100,400,11415035473929976970,400,217929467021,87171786808400,4294967296.273191,4.5886405985824694e-08
primary,E50-CONV100,400,5972818461147421061,400,217929480000,217929480000,4294967344.482261,4.588640325301561e-08
primary,E50-MT100,400,5972818461147421061,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,5972818461147421061,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,5972818461147421061,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,5972818461147421061,120,217929467032,26151536043840,1288490188.8169208,4.5886405983508575e-08
primary,E50-PC40,400,5972818461147421061,160,217929467032,34868714725120,1717986918.4225612,4.5886405983508575e-08
primary,E50-PC50,400,5972818461147421061,200,217929467031,43585893406200,2147483648.0380554,4.5886405983719135e-08
primary,E50-PC60,400,5972818461147421061,240,217929467030,52303072087200,2576980377.657491,4.588640598392969e-08
primary,E50-PC80,400,5972818461147421061,320,217929467030,69737429449600,3435973836.876655,4.588640598392969e-08
primary,E50-PC100,400,5972818461147421061,400,217929467028,87171786811200,4294967296.135235,4.5886405984350803e-08
primary,E50-CONV100,400,11677511577610847452,400,217929479200,217929479200,4294967360.24871,4.588640342146057e-08
primary,E50-MT100,400,11677511577610847452,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,11677511577610847452,40,217929467033,8717178681320,429496729.60366946,4.588640598329802e-08
primary,E50-PC20,400,11677511577610847452,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,11677511577610847452,120,217929467030,26151536043600,1288490188.8287456,4.588640598392969e-08
primary,E50-PC40,400,11677511577610847452,160,217929467030,34868714724800,1717986918.4383276,4.588640598392969e-08
primary,E50-PC50,400,11677511577610847452,200,217929467029,43585893405800,2147483648.0577636,4.588640598414024e-08
primary,E50-PC60,400,11677511577610847452,240,217929467029,52303072086960,2576980377.6693163,4.588640598414024e-08
primary,E50-PC80,400,11677511577610847452,320,217929467027,69737429448640,3435973836.9239545,4.588640598456136e-08
primary,E50-PC100,400,11677511577610847452,400,217929467025,87171786810000,4294967296.194359,4.588640598498247e-08
primary,E50-CONV100,400,17891702655887131290,400,217929479600,217929479600,4294967352.365485,4.5886403337238086e-08
primary,E50-MT100,400,17891702655887131290,400,544823706,217929482400,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,400,17891702655887131290,40,217929467034,8717178681360,429496729.6016987,4.588640598308747e-08
primary,E50-PC20,400,17891702655887131290,80,217929467033,17434357362640,858993459.2073389,4.588640598329802e-08
primary,E50-PC30,400,17891702655887131290,120,217929467032,26151536043840,1288490188.8169208,4.5886405983508575e-08
primary,E50-PC40,400,17891702655887131290,160,217929467031,34868714724960,1717986918.4304442,4.5886405983719135e-08
primary,E50-PC50,400,17891702655887131290,200,217929467032,43585893406400,2147483648.0282016,4.5886405983508575e-08
primary,E50-PC60,400,17891702655887131290,240,217929467031,52303072087440,2576980377.6456666,4.5886405983719135e-08
primary,E50-PC80,400,17891702655887131290,320,217929467026,69737429448320,3435973836.939721,4.588640598477192e-08
primary,E50-PC100,400,17891702655887131290,400,217929467024,87171786809600,4294967296.214067,4.5886405985193025e-08
primary,E50-CONV100,500,7695027954463196593,500,272411850000,272411850000,4294967344.482261,3.6709122602412486e-08
primary,E50-MT100,500,7695027954463196593,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,7695027954463196593,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,7695027954463196593,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,7695027954463196593,150,272411840134,40861776020100,1288490188.8102136,3.670912393191492e-08
primary,E50-PC40,500,7695027954463196593,200,272411840134,54482368026800,1717986918.413618,3.670912393191492e-08
primary,E50-PC50,500,7695027954463196593,250,272411840134,68102960033500,2147483648.0170226,3.670912393191492e-08
primary,E50-PC60,500,7695027954463196593,300,272411840133,81723552039900,2576980377.629887,3.6709123932049675e-08
primary,E50-PC80,500,7695027954463196593,400,272411840131,108964736052400,3435973836.8650756,3.6709123932319183e-08
primary,E50-PC100,500,7695027954463196593,500,272411840130,136205920065000,4294967296.097111,3.670912393245394e-08
primary,E50-CONV100,500,8525591707662220640,500,272411847500,272411847500,4294967383.898382,3.670912293930241e-08
primary,E50-MT100,500,8525591707662220640,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,8525591707662220640,50,272411840135,13620592006750,429496729.60182786,3.670912393178016e-08
primary,E50-PC20,500,8525591707662220640,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,8525591707662220640,150,272411840133,40861776019950,1288490188.8149436,3.6709123932049675e-08
primary,E50-PC40,500,8525591707662220640,200,272411840132,54482368026400,1717986918.4262314,3.670912393218443e-08
primary,E50-PC50,500,8525591707662220640,250,272411840132,68102960033000,2147483648.032789,3.670912393218443e-08
primary,E50-PC60,500,8525591707662220640,300,272411840130,81723552039000,2576980377.6582665,3.670912393245394e-08
primary,E50-PC80,500,8525591707662220640,400,272411840129,108964736051600,3435973836.890302,3.67091239325887e-08
primary,E50-PC100,500,8525591707662220640,500,272411840128,136205920064000,4294967296.128644,3.6709123932723456e-08
primary,E50-CONV100,500,12108552042459345255,500,272411849000,272411849000,4294967360.24871,3.6709122737168453e-08
primary,E50-MT100,500,12108552042459345255,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,12108552042459345255,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,12108552042459345255,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,12108552042459345255,150,272411840134,40861776020100,1288490188.8102136,3.670912393191492e-08
primary,E50-PC40,500,12108552042459345255,200,272411840133,54482368026600,1717986918.4199247,3.6709123932049675e-08
primary,E50-PC50,500,12108552042459345255,250,272411840132,68102960033000,2147483648.032789,3.670912393218443e-08
primary,E50-PC60,500,12108552042459345255,300,272411840132,81723552039600,2576980377.639347,3.670912393218443e-08
primary,E50-PC80,500,12108552042459345255,400,272411840129,108964736051600,3435973836.890302,3.67091239325887e-08
primary,E50-PC100,500,12108552042459345255,500,272411840129,136205920064500,4294967296.112878,3.67091239325887e-08
primary,E50-CONV100,500,16218162384852915827,500,272411847500,272411847500,4294967383.898382,3.670912293930241e-08
primary,E50-MT100,500,16218162384852915827,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,16218162384852915827,50,272411840135,13620592006750,429496729.60182786,3.670912393178016e-08
primary,E50-PC20,500,16218162384852915827,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,16218162384852915827,150,272411840131,40861776019650,1288490188.8244035,3.6709123932319183e-08
primary,E50-PC40,500,16218162384852915827,200,272411840131,54482368026200,1717986918.4325378,3.6709123932319183e-08
primary,E50-PC50,500,16218162384852915827,250,272411840129,68102960032250,2147483648.056439,3.67091239325887e-08
primary,E50-PC60,500,16218162384852915827,300,272411840127,81723552038100,2576980377.6866465,3.670912393285821e-08
primary,E50-PC80,500,16218162384852915827,400,272411840126,108964736050400,3435973836.9281416,3.6709123932992965e-08
primary,E50-PC100,500,16218162384852915827,500,272411840121,136205920060500,4294967296.239009,3.670912393366675e-08
primary,E50-CONV100,500,3678478102310266571,500,272411848000,272411848000,4294967376.015158,3.670912287192443e-08
primary,E50-MT100,500,3678478102310266571,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,3678478102310266571,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,3678478102310266571,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,3678478102310266571,150,272411840131,40861776019650,1288490188.8244035,3.6709123932319183e-08
primary,E50-PC40,500,3678478102310266571,200,272411840130,54482368026000,1717986918.4388444,3.670912393245394e-08
primary,E50-PC50,500,3678478102310266571,250,272411840129,68102960032250,2147483648.056439,3.67091239325887e-08
primary,E50-PC60,500,3678478102310266571,300,272411840129,81723552038700,2576980377.6677265,3.67091239325887e-08
primary,E50-PC80,500,3678478102310266571,400,272411840127,108964736050800,3435973836.9155283,3.670912393285821e-08
primary,E50-PC100,500,3678478102310266571,500,272411840126,136205920063000,4294967296.160177,3.6709123932992965e-08
primary,E50-CONV100,500,876786005621288851,500,272411845000,272411845000,4294967423.314504,3.670912327619234e-08
primary,E50-MT100,500,876786005621288851,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,876786005621288851,50,272411840135,13620592006750,429496729.60182786,3.670912393178016e-08
primary,E50-PC20,500,876786005621288851,100,272411840133,27241184013300,858993459.2099624,3.6709123932049675e-08
primary,E50-PC30,500,876786005621288851,150,272411840131,40861776019650,1288490188.8244035,3.6709123932319183e-08
primary,E50-PC40,500,876786005621288851,200,272411840130,54482368026000,1717986918.4388444,3.670912393245394e-08
primary,E50-PC50,500,876786005621288851,250,272411840129,68102960032250,2147483648.056439,3.67091239325887e-08
primary,E50-PC60,500,876786005621288851,300,272411840127,81723552038100,2576980377.6866465,3.670912393285821e-08
primary,E50-PC80,500,876786005621288851,400,272411840123,108964736049200,3435973836.965981,3.670912393339723e-08
primary,E50-PC100,500,876786005621288851,500,272411840123,136205920061500,4294967296.207477,3.670912393339723e-08
primary,E50-CONV100,500,5865549906742908637,500,272411848500,272411848500,4294967368.131933,3.6709122804546444e-08
primary,E50-MT100,500,5865549906742908637,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,5865549906742908637,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,5865549906742908637,100,272411840133,27241184013300,858993459.2099624,3.6709123932049675e-08
primary,E50-PC30,500,5865549906742908637,150,272411840131,40861776019650,1288490188.8244035,3.6709123932319183e-08
primary,E50-PC40,500,5865549906742908637,200,272411840129,54482368025800,1717986918.445151,3.67091239325887e-08
primary,E50-PC50,500,5865549906742908637,250,272411840130,68102960032500,2147483648.0485554,3.670912393245394e-08
primary,E50-PC60,500,5865549906742908637,300,272411840130,81723552039000,2576980377.6582665,3.670912393245394e-08
primary,E50-PC80,500,5865549906742908637,400,272411840128,108964736051200,3435973836.902915,3.6709123932723456e-08
primary,E50-PC100,500,5865549906742908637,500,272411840125,136205920062500,4294967296.175943,3.670912393312772e-08
primary,E50-CONV100,500,15633523601349685045,500,272411848500,272411848500,4294967368.131933,3.6709122804546444e-08
primary,E50-MT100,500,15633523601349685045,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,15633523601349685045,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,15633523601349685045,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,15633523601349685045,150,272411840134,40861776020100,1288490188.8102136,3.670912393191492e-08
primary,E50-PC40,500,15633523601349685045,200,272411840134,54482368026800,1717986918.413618,3.670912393191492e-08
primary,E50-PC50,500,15633523601349685045,250,272411840133,68102960033250,2147483648.0249057,3.6709123932049675e-08
primary,E50-PC60,500,15633523601349685045,300,272411840133,81723552039900,2576980377.629887,3.6709123932049675e-08
primary,E50-PC80,500,15633523601349685045,400,272411840132,108964736052800,3435973836.852463,3.670912393218443e-08
primary,E50-PC100,500,15633523601349685045,500,272411840129,136205920064500,4294967296.112878,3.67091239325887e-08
primary,E50-CONV100,500,14497997932990664800,500,272411849000,272411849000,4294967360.24871,3.6709122737168453e-08
primary,E50-MT100,500,14497997932990664800,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,14497997932990664800,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,14497997932990664800,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,14497997932990664800,150,272411840132,40861776019800,1288490188.8196735,3.670912393218443e-08
primary,E50-PC40,500,14497997932990664800,200,272411840132,54482368026400,1717986918.4262314,3.670912393218443e-08
primary,E50-PC50,500,14497997932990664800,250,272411840132,68102960033000,2147483648.032789,3.670912393218443e-08
primary,E50-PC60,500,14497997932990664800,300,272411840132,81723552039600,2576980377.639347,3.670912393218443e-08
primary,E50-PC80,500,14497997932990664800,400,272411840131,108964736052400,3435973836.8650756,3.6709123932319183e-08
primary,E50-PC100,500,14497997932990664800,500,272411840132,136205920066000,4294967296.065578,3.670912393218443e-08
primary,E50-CONV100,500,5634683829678867503,500,272411848000,272411848000,4294967376.015158,3.670912287192443e-08
primary,E50-MT100,500,5634683829678867503,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,5634683829678867503,50,272411840134,13620592006700,429496729.6034045,3.670912393191492e-08
primary,E50-PC20,500,5634683829678867503,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,5634683829678867503,150,272411840133,40861776019950,1288490188.8149436,3.6709123932049675e-08
primary,E50-PC40,500,5634683829678867503,200,272411840132,54482368026400,1717986918.4262314,3.670912393218443e-08
primary,E50-PC50,500,5634683829678867503,250,272411840131,68102960032750,2147483648.0406723,3.6709123932319183e-08
primary,E50-PC60,500,5634683829678867503,300,272411840131,81723552039300,2576980377.648807,3.6709123932319183e-08
primary,E50-PC80,500,5634683829678867503,400,272411840130,108964736052000,3435973836.877689,3.670912393245394e-08
primary,E50-PC100,500,5634683829678867503,500,272411840129,136205920064500,4294967296.112878,3.67091239325887e-08
primary,E50-CONV100,500,11032126464482234521,500,272411849000,272411849000,4294967360.24871,3.6709122737168453e-08
primary,E50-MT100,500,11032126464482234521,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,11032126464482234521,50,272411840134,13620592006700,429496729.6034045,3.670912393191492e-08
primary,E50-PC20,500,11032126464482234521,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,11032126464482234521,150,272411840134,40861776020100,1288490188.8102136,3.670912393191492e-08
primary,E50-PC40,500,11032126464482234521,200,272411840132,54482368026400,1717986918.4262314,3.670912393218443e-08
primary,E50-PC50,500,11032126464482234521,250,272411840131,68102960032750,2147483648.0406723,3.6709123932319183e-08
primary,E50-PC60,500,11032126464482234521,300,272411840130,81723552039000,2576980377.6582665,3.670912393245394e-08
primary,E50-PC80,500,11032126464482234521,400,272411840129,108964736051600,3435973836.890302,3.67091239325887e-08
primary,E50-PC100,500,11032126464482234521,500,272411840127,136205920063500,4294967296.14441,3.670912393285821e-08
primary,E50-CONV100,500,5708610443790281403,500,272411848000,272411848000,4294967376.015158,3.670912287192443e-08
primary,E50-MT100,500,5708610443790281403,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,5708610443790281403,50,272411840135,13620592006750,429496729.60182786,3.670912393178016e-08
primary,E50-PC20,500,5708610443790281403,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,5708610443790281403,150,272411840132,40861776019800,1288490188.8196735,3.670912393218443e-08
primary,E50-PC40,500,5708610443790281403,200,272411840132,54482368026400,1717986918.4262314,3.670912393218443e-08
primary,E50-PC50,500,5708610443790281403,250,272411840129,68102960032250,2147483648.056439,3.67091239325887e-08
primary,E50-PC60,500,5708610443790281403,300,272411840127,81723552038100,2576980377.6866465,3.670912393285821e-08
primary,E50-PC80,500,5708610443790281403,400,272411840126,108964736050400,3435973836.9281416,3.6709123932992965e-08
primary,E50-PC100,500,5708610443790281403,500,272411840126,136205920063000,4294967296.160177,3.6709123932992965e-08
primary,E50-CONV100,500,4972874671198070758,500,272411848500,272411848500,4294967368.131933,3.6709122804546444e-08
primary,E50-MT100,500,4972874671198070758,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,4972874671198070758,50,272411840134,13620592006700,429496729.6034045,3.670912393191492e-08
primary,E50-PC20,500,4972874671198070758,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,4972874671198070758,150,272411840132,40861776019800,1288490188.8196735,3.670912393218443e-08
primary,E50-PC40,500,4972874671198070758,200,272411840130,54482368026000,1717986918.4388444,3.670912393245394e-08
primary,E50-PC50,500,4972874671198070758,250,272411840132,68102960033000,2147483648.032789,3.670912393218443e-08
primary,E50-PC60,500,4972874671198070758,300,272411840131,81723552039300,2576980377.648807,3.6709123932319183e-08
