run_id,scenario_id,block_id,pair_id,master_seed,seed_index,condition,control_or_treatment,template_seed,adversarial_seed,num_miners,horizon_T,difficulty,config_sha256
D04-S13,D04,D,D04C-S13,17589586195462360652,13,D04,TREATMENT,5829204117060041738,4804898231906745974,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S14,D04,D,D04C-S14,9841280377429304429,14,D04,TREATMENT,3426743007640780525,8112466945008198149,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S15,D04,D,D04C-S15,15378190346746817772,15,D04,TREATMENT,5663219481463969684,7358855150582438391,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S16,D04,D,D04C-S16,17392834523920745446,16,D04,TREATMENT,6824537507448365744,18349887623301676399,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S17,D04,D,D04C-S17,6004902773991946938,17,D04,TREATMENT,4715227865861581916,2262219189337088363,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S18,D04,D,D04C-S18,1276185860986598701,18,D04,TREATMENT,9511655153168452277,10436580739198981035,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S19,D04,D,D04C-S19,18079315101168952395,19,D04,TREATMENT,6043571177915800040,12702549968641713946,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S20,D04,D,D04C-S20,7204546077592663632,20,D04,TREATMENT,569641493284683202,13765921241000322430,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S21,D04,D,D04C-S21,9956737151618003453,21,D04,TREATMENT,16877700863488327536,7386769304762975962,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S22,D04,D,D04C-S22,16387267417201747712,22,D04,TREATMENT,2806097971093939155,12452745886917361139,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S23,D04,D,D04C-S23,9291552872952191884,23,D04,TREATMENT,7757362910483186954,7789307205402291230,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S24,D04,D,D04C-S24,6774698307268965035,24,D04,TREATMENT,1576580045019179932,4935217386166152489,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S25,D04,D,D04C-S25,2397802915662912221,25,D04,TREATMENT,14619151551073477646,12920588218344506273,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S26,D04,D,D04C-S26,16512734406278341016,26,D04,TREATMENT,14322377249768527931,13254837558786523102,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S27,D04,D,D04C-S27,7759242425029944541,27,D04,TREATMENT,1149342802584957422,5649797684190372106,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S28,D04,D,D04C-S28,11711687275972324145,28,D04,TREATMENT,1080364485313091703,6989550281425801118,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S29,D04,D,D04C-S29,4354161107732199298,29,D04,TREATMENT,958257433142140251,11054401464327553918,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
