accepted_block_interval_s,accepted_main_blocks,active_mining_time_s,aggregate_hashrate_THs,aggregate_power_W,co2_kg,config_hash,confirmation_time_6blk_s,created_block_interval_s,created_blocks,energy_kWh,energy_per_accepted_block_kWh,energy_per_tx_kWh,exhausted_rounds,idle_after_range,idle_miner_seconds,n_miners,pct_time_active,per_miner_energy_kwh_max,per_miner_energy_kwh_min,protocol,seed,sim_time,stale_blocks,stale_rate_pct,throughput_tx_per_s,total_hashes
489.1621692272522,20,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,2934.9730153635132,500.0,20,8.420833333333345,0.42104166666666726,0.0002306824822850467,1,False,0.0,100,100.0,0.08420833333333334,0.08420833333333334,PoCol,16,10000.0,0,0.0,3.6504,1.4100000000000003e+18
615.4422466779225,16,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,3692.6534800675354,588.2352941176471,17,8.420833333333343,0.526302083333334,0.0002844395653887297,16,False,0.0,100,100.0,0.08420833333333333,0.08420833333333333,PoCol,15,10000.0,1,5.88,2.9605,1.41e+18
775.0519113761346,11,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,4650.3114682568075,909.0909090909091,11,8.420833333333343,0.7655303030303039,0.00041224033550366394,4,False,0.0,100,100.0,0.08420833333333333,0.08420833333333333,PoCol,17,10000.0,0,0.0,2.0427,1.4100000000000003e+18
962.5180778847622,8,624248.2245237961,141.0,3031.5000000000045,2.3392271645181353,602d261342d617fd,5775.108467308573,1250.0,8,5.2566902573441405,0.6570862821680176,0.00035436768621707835,3,True,375751.7754762031,100,62.424822452379615,0.05256690257344132,0.05256690257344132,PoCol,17,10000.0,0,0.0,1.4834,8.801899965785512e+17
997.6398656052006,10,708166.1174084027,141.0,3031.5000000000045,2.6536902369194153,602d261342d617fd,5985.839193631204,1000.0,10,5.9633488470099145,0.5963348847009915,0.00032215163130084354,2,True,291833.8825915974,100,70.81661174084027,0.05963348847009923,0.05963348847009923,PoCol,19,10000.0,0,0.0,1.8511,9.985142255458461e+17
741.5135575053563,14,493460.8007682778,141.0,3031.5000000000045,1.84913126611228,602d261342d617fd,4449.0813450321375,714.2857142857143,14,4.1553511598028745,0.2968107971287767,0.0001603082890244541,0,True,506539.1992317222,100,49.34608007682778,0.04155351159802872,0.04155351159802872,PoCol,18,10000.0,0,0.0,2.5921,6.957797290832718e+17
682.873845914392,14,491668.8170572813,141.0,3031.5000000000045,1.8424162178182597,602d261342d617fd,4097.243075486352,714.2857142857143,14,4.140261163636528,0.295732940259752,0.00015863677396208775,0,True,508331.18294271873,100,49.16688170572814,0.04140261163636529,0.04140261163636529,PoCol,20,10000.0,0,0.0,2.6099,6.932530320507661e+17
381.6614342047253,24,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,2289.968605228352,416.6666666666667,24,8.420833333333345,0.35086805555555606,0.00019057695499328622,0,False,0.0,100,100.0,0.08420833333333334,0.08420833333333334,PoCol,18,10000.0,0,0.0,4.4186,1.4099999999999997e+18
473.52240044442743,19,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,2841.1344026665647,526.3157894736842,19,8.420833333333345,0.44320175438596554,0.0002386113551141465,4,False,0.0,100,100.0,0.08420833333333334,0.08420833333333334,PoCol,19,10000.0,0,0.0,3.5291,1.41e+18
436.37331687300707,23,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,2618.2399012380424,434.7826086956522,23,8.420833333333343,0.36612318840579755,0.00019659227093741754,2,False,0.0,100,100.0,0.08420833333333333,0.08420833333333333,PoCol,20,10000.0,0,0.0,4.2834,1.4100000000000003e+18
1125.6327976324064,9,660780.3959485565,141.0,3031.5000000000045,2.4761231049764767,602d261342d617fd,6753.796785794439,1111.111111111111,9,5.564321584216802,0.6182579538018669,0.0003376613619890043,2,True,339219.60405144445,100,66.07803959485565,0.05564321584216799,0.05564321584216799,PoCol,21,10000.0,0,0.0,1.6479,9.317003582874627e+17
596.2668591937867,17,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,3577.60115516272,588.2352941176471,17,8.420833333333343,0.49534313725490253,0.0002706532103408011,2,False,0.0,100,100.0,0.08420833333333333,0.08420833333333333,PoCol,21,10000.0,0,0.0,3.1113,1.41e+18
781.5084625442993,13,511891.0293883878,141.0,3031.5000000000045,1.9181943242720876,602d261342d617fd,4689.050775265796,769.2307692307693,13,4.310549043308053,0.331580695639081,0.00018028226864525524,1,True,488108.9706116122,100,51.18910293883878,0.04310549043308053,0.04310549043308053,PoCol,22,10000.0,0,0.0,2.391,7.217663514376279e+17
625.2468797823319,16,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,3751.4812786939915,625.0,16,8.420833333333345,0.5263020833333341,0.00028617955253469314,3,False,0.0,100,100.0,0.08420833333333334,0.08420833333333334,PoCol,22,10000.0,0,0.0,2.9425,1.4099999999999997e+18
524.0498035426956,18,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,3144.2988212561736,555.5555555555555,18,8.420833333333343,0.4678240740740746,0.00025156340244169635,4,False,0.0,100,100.0,0.08420833333333333,0.08420833333333333,PoCol,24,10000.0,0,0.0,3.3474,1.41e+18
899.316963872129,11,517630.1917534194,141.0,3031.5000000000045,1.9397005200103292,602d261342d617fd,5395.901783232774,909.0909090909091,11,4.35887757305692,0.39626159755062906,0.00021416388606381958,2,True,482369.8082465807,100,51.76301917534194,0.04358877573056913,0.04358877573056913,PoCol,23,10000.0,0,0.0,2.0353,7.298585703723214e+17
868.4502760483816,10,656983.6232766114,141.0,3031.5000000000045,2.461895569482091,602d261342d617fd,5210.70165629029,1000.0,10,5.5323495943417775,0.5532349594341778,0.00029832028009392167,2,True,343016.3767233898,100,65.69836232766114,0.0553234959434179,0.0553234959434179,PoCol,24,10000.0,0,0.0,1.8545,9.263469088200195e+17
484.47695332410376,21,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,2906.8617199446226,476.1904761904762,21,8.420833333333345,0.40099206349206407,0.00021823545672869292,5,False,0.0,100,100.0,0.08420833333333334,0.08420833333333334,PoCol,23,10000.0,0,0.0,3.8586,1.41e+18
731.0569783913359,14,502238.0965599731,141.0,3031.5000000000045,1.8820221706280338,602d261342d617fd,4386.341870348015,714.2857142857143,14,4.229263304782104,0.30209023605586455,0.00016343084105348575,2,True,497761.9034400269,100,50.22380965599731,0.04229263304782104,0.04229263304782104,PoCol,25,10000.0,0,0.0,2.5878,7.081557161495606e+17
582.4147049572756,16,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,3494.4882297436534,625.0,16,8.420833333333345,0.5263020833333341,0.00028619900531330405,1,False,0.0,100,100.0,0.08420833333333334,0.08420833333333334,PoCol,26,10000.0,0,0.0,2.9423,1.4099999999999997e+18
992.8285892933176,10,672769.7209468567,141.0,3031.5000000000045,2.521050352853957,602d261342d617fd,5956.971535759905,1000.0,10,5.665281691806631,0.5665281691806631,0.00030806316975566235,1,True,327230.2790531445,100,67.27697209468566,0.056652816918066444,0.056652816918066444,PoCol,26,10000.0,0,0.0,1.839,9.486053065350657e+17
952.9051525604142,10,617475.2346944839,141.0,3031.5000000000045,2.313846937276294,602d261342d617fd,5717.430915362485,1000.0,10,5.199656038823141,0.5199656038823142,0.0002805923068816114,3,True,382524.76530551637,100,61.747523469448396,0.05199656038823134,0.05199656038823134,PoCol,27,10000.0,0,0.0,1.8531,8.706400809192204e+17
449.2276084831642,22,1000000.0,141.0,3031.5000000000045,3.747270833333338,602d261342d617fd,2695.365650898985,454.54545454545456,22,8.420833333333343,0.38276515151515195,0.00020640815092613042,2,False,0.0,100,100.0,0.08420833333333332,0.08420833333333332,PoCol,25,10000.0,0,0.0,4.0797,1.4100000000000003e+18
489.1612381176307,21,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,2934.967428705784,476.1904761904762,21,8.420833333333345,0.40099206349206407,0.0002162848238900022,3,False,0.0,100,100.0,0.08420833333333334,0.08420833333333334,PoCol,27,10000.0,0,0.0,3.8934,1.4099999999999997e+18
346.5844485352601,26,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,2079.506691211561,384.61538461538464,26,8.420833333333343,0.32387820512820553,0.0001766373698599489,1,False,0.0,100,100.0,0.08420833333333333,0.08420833333333333,PoCol,28,10000.0,0,0.0,4.7673,1.4099999999999997e+18
1074.850716004572,9,773408.7416490531,141.0,3031.5000000000045,2.898172019826527,602d261342d617fd,6449.104296027432,1111.111111111111,9,6.512746111969725,0.723638456885525,0.000396369430464958,3,True,226591.2583509489,100,77.34087416490532,0.06512746111969718,0.06512746111969718,PoCol,30,10000.0,0,0.0,1.6431,1.090506325725161e+18
697.2566112114167,15,454397.7506664656,141.0,3031.5000000000045,1.7027514378047186,602d261342d617fd,4183.5396672685,666.6666666666666,15,3.8264077254038664,0.2550938483602578,0.00013923323358576038,0,True,545602.2493335344,100,45.43977506664656,0.03826407725403869,0.03826407725403869,PoCol,28,10000.0,0,0.0,2.7482,6.407008284397183e+17
773.5218507611336,12,679434.144612496,141.0,3031.5000000000045,2.546023753277194,602d261342d617fd,4641.131104566802,833.3333333333334,12,5.721401692757742,0.4767834743964785,0.0002569222548276861,1,True,320565.8553875028,100,67.9434144612496,0.0572140169275774,0.0572140169275774,PoCol,29,10000.0,0,0.0,2.2269,9.580021439036198e+17
603.6087674899522,14,1000000.0,141.0,3031.5000000000045,3.747270833333338,602d261342d617fd,3621.6526049397135,714.2857142857143,14,8.420833333333343,0.601488095238096,0.0003308905392484319,7,False,0.0,100,100.0,0.08420833333333332,0.08420833333333332,PoCol,30,10000.0,0,0.0,2.5449,1.4100000000000003e+18
518.7163898579963,18,1000000.0,141.0,3031.5000000000045,3.7472708333333395,602d261342d617fd,3112.298339147978,555.5555555555555,18,8.420833333333343,0.4678240740740746,0.0002525366121857353,1,False,0.0,100,100.0,0.08420833333333333,0.08420833333333333,PoCol,29,10000.0,0,0.0,3.3345,1.41e+18
890.4920387820399,11,1426592.9381990936,141.0,3031.4999999999905,2.6729150541763773,91165884f617551f,5342.95223269224,909.0909090909091,11,6.006550683542452,0.5460500621402229,0.00029635635896696526,1,True,573407.0618009067,200,71.32964690995468,0.03003275341771217,0.03003275341771217,PoCol,1,10000.0,0,0.0,2.0268,1.0057480214303561e+18
511.9838318959605,17,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3071.902991375763,588.2352941176471,17,8.420833333333311,0.49534313725490065,0.0002683332271153308,1,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,1,10000.0,0,0.0,3.1382,1.41e+18
388.738904808983,23,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,2332.433428853898,434.7826086956522,23,8.420833333333311,0.36612318840579616,0.00019985838831664004,2,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,2,10000.0,0,0.0,4.2134,1.41e+18
831.1160903490899,12,1096045.848113815,141.0,3031.4999999999905,2.053590319316499,91165884f617551f,4986.696542094539,833.3333333333334,12,4.614809706329227,0.3845674755274356,0.00020974500983225286,1,True,903954.1518861842,200,54.80229240569075,0.023074048531646095,0.023074048531646095,PoCol,2,10000.0,0,0.0,2.2002,7.727123229202427e+17
727.7118402339634,14,1196382.330632426,141.0,3031.4999999999905,2.2415843065471264,91165884f617551f,4366.27104140378,714.2857142857143,14,5.037268104600288,0.3598048646143063,0.0001938603796413288,0,True,803617.669367575,200,59.819116531621304,0.025186340523001373,0.025186340523001373,PoCol,3,10000.0,0,0.0,2.5984,8.434495430958593e+17
516.7917574123657,19,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3100.7505444741937,526.3157894736842,19,8.420833333333311,0.44320175438596376,0.00023918065536209591,2,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,3,10000.0,0,0.0,3.5207,1.4099999999999997e+18
683.9907328119054,15,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,4103.944396871433,666.6666666666666,15,8.420833333333311,0.5613888888888874,0.00030606743478840226,2,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,4,10000.0,0,0.0,2.7513,1.4100000000000003e+18
1185.706992045774,9,1297327.4918462106,141.0,3031.4999999999905,2.4307187357383855,91165884f617551f,7114.241952274644,1111.111111111111,9,5.462289293794117,0.6069210326437908,0.0003305270055545272,1,True,702672.5081537932,200,64.86637459231052,0.02731144646897065,0.02731144646897065,PoCol,4,10000.0,0,0.0,1.6526,9.146158817515771e+17
764.2953170824433,12,1242243.6535865995,141.0,3031.4999999999905,2.3275117054892465,91165884f617551f,4585.77190249466,833.3333333333334,12,5.230363383121888,0.4358636152601573,0.00023617643742083843,0,True,757756.3464134005,200,62.112182679329976,0.02615181691560952,0.02615181691560952,PoCol,5,10000.0,0,0.0,2.2146,8.757817757785532e+17
1053.830743554764,10,1323752.9179560032,141.0,3031.4999999999905,2.4802303499982146,91165884f617551f,6322.984461328584,1000.0,10,5.573551348310587,0.5573551348310587,0.0003013870842108142,1,True,676247.0820439958,200,66.18764589780017,0.027867756741553014,0.027867756741553014,PoCol,6,10000.0,0,0.0,1.8493,9.332458071589871e+17
498.0240556519079,19,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,2988.144333911447,526.3157894736842,19,8.420833333333311,0.44320175438596376,0.00024199187692779215,2,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,5,10000.0,0,0.0,3.4798,1.4099999999999997e+18
677.3513482748538,15,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,4064.1080896491226,666.6666666666666,15,8.420833333333311,0.5613888888888874,0.0003036175710594307,1,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,6,10000.0,0,0.0,2.7735,1.4100000000000003e+18
507.6771520479828,17,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3046.062912287897,588.2352941176471,17,8.420833333333311,0.49534313725490065,0.00027110631767597024,4,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,7,10000.0,0,0.0,3.1061,1.41e+18
827.9380323478988,11,1272470.0987218868,141.0,3031.4999999999905,2.384145043614651,91165884f617551f,4967.628194087392,909.0909090909091,11,5.357629311493622,0.48705721013578385,0.00026724008936021657,2,True,727529.9012781141,200,63.623504936094335,0.02678814655746798,0.02678814655746798,PoCol,7,10000.0,0,0.0,2.0048,8.970914195989253e+17
1213.556605991014,8,1418010.6977958707,141.0,3031.4999999999905,2.656835064602557,91165884f617551f,7281.339635946084,1250.0,8,5.970415875511389,0.7463019844389236,0.0004071200733386559,2,True,581989.3022041281,200,70.90053488979353,0.02985207937755688,0.02985207937755688,PoCol,8,10000.0,0,0.0,1.4665,9.99697541946088e+17
1052.5367476520967,9,1400311.7417101911,141.0,3031.4999999999905,2.6236736736424047,91165884f617551f,6315.2204859125795,1111.111111111111,9,5.8958958958256105,0.6550995439806234,0.0003595496948301994,2,True,599688.2582898044,200,70.01558708550955,0.02947947947912812,0.02947947947912812,PoCol,9,10000.0,0,0.0,1.6398,9.872197779056882e+17
557.9148077792352,17,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3347.488846675411,588.2352941176471,17,8.420833333333311,0.49534313725490065,0.00026866711333737393,2,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,8,10000.0,0,0.0,3.1343,1.41e+18
617.2406592401177,15,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3703.4439554407063,666.6666666666666,15,8.420833333333311,0.5613888888888874,0.00030613419614401103,3,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,9,10000.0,0,0.0,2.7507,1.41e+18
968.4939636448247,11,1203826.0981810004,141.0,3031.4999999999905,2.2555312130595686,91165884f617551f,5810.963781868948,909.0909090909091,11,5.06860946754959,0.4607826788681445,0.0002493290111441581,4,True,796173.9018189972,200,60.191304909050025,0.025343047337747913,0.025343047337747913,PoCol,10,10000.0,0,0.0,2.0329,8.486973992176059e+17
701.1182224678138,15,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,4206.709334806883,666.6666666666666,15,8.420833333333311,0.5613888888888874,0.000303530019584519,4,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,10,10000.0,0,0.0,2.7743,1.41e+18
793.6441068250292,13,1056853.6254574135,141.0,3031.4999999999905,1.9801583828895741,91165884f617551f,4761.864640950175,769.2307692307693,13,4.449794118852976,0.3422918552963828,0.00018634759072209793,0,True,943146.374542586,200,52.84268127287068,0.022248970594264995,0.022248970594264995,PoCol,11,10000.0,0,0.0,2.3879,7.45081805947478e+17
420.52970534286146,19,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,2523.1782320571688,526.3157894736842,19,8.420833333333311,0.44320175438596376,0.00023807840919800146,4,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,14,10000.0,0,0.0,3.537,1.4100000000000003e+18
494.03124352480745,20,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,2964.1874611488447,500.0,20,8.420833333333311,0.42104166666666554,0.00022805235838411133,1,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,11,10000.0,0,0.0,3.6925,1.4100000000000003e+18
982.8956065202146,11,1372838.2709416605,141.0,3031.4999999999905,2.5721984057917378,91165884f617551f,5897.373639121288,909.0909090909091,11,5.780221136610624,0.525474648782784,0.0002848662528515413,2,True,627161.7290583343,200,68.64191354708302,0.028901105683053218,0.028901105683053218,PoCol,12,10000.0,0,0.0,2.0291,9.678509810138804e+17
1053.5726839495255,10,1463923.536587819,141.0,3031.4999999999905,2.74285898544286,91165884f617551f,6321.436103697153,1000.0,10,6.163728057174956,0.6163728057174956,0.00033422232172079796,3,True,536076.463412182,200,73.19617682939095,0.030818640285874763,0.030818640285874763,PoCol,13,10000.0,0,0.0,1.8442,1.0320660932944124e+18
621.1035358470671,15,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3726.621215082402,666.6666666666666,15,8.420833333333311,0.5613888888888874,0.00030450688266917306,5,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,13,10000.0,0,0.0,2.7654,1.41e+18
509.11254223333214,19,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3054.675253399993,526.3157894736842,19,8.420833333333311,0.44320175438596376,0.00024014924663719696,2,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,12,10000.0,0,0.0,3.5065,1.41e+18
743.542991950216,12,996688.3229088503,141.0,3031.4999999999905,1.8674305411801158,91165884f617551f,4461.257951701296,833.3333333333334,12,4.1964731262474695,0.3497060938539558,0.00018663433961518653,2,True,1003311.6770911497,200,49.83441614544252,0.020982365631237346,0.020982365631237346,PoCol,14,10000.0,0,0.0,2.2485,7.026652676507391e+17
670.1086403103642,13,1074922.0725724231,141.0,3031.4999999999905,2.0140120653284295,91165884f617551f,4020.6518418621854,769.2307692307693,13,4.525869809726816,0.34814383151744743,0.00019216498852440628,1,True,925077.927427576,200,53.746103628621164,0.022629349048634024,0.022629349048634024,PoCol,16,10000.0,0,0.0,2.3552,7.578200611635553e+17
896.735031524808,10,1313928.644013222,141.0,3031.4999999999905,2.46182324239598,91165884f617551f,5380.410189148848,1000.0,10,5.532187061563995,0.5532187061563996,0.0002983115158567805,3,True,686071.3559867748,200,65.6964322006611,0.02766093530782008,0.02766093530782008,PoCol,17,10000.0,0,0.0,1.8545,9.263196940293198e+17
811.1432142206481,12,990953.0176674889,141.0,3031.4999999999905,1.8566846701545152,91165884f617551f,4866.859285323889,833.3333333333334,12,4.172325101470795,0.3476937584558996,0.0001883413127554189,0,True,1009046.982332511,200,49.547650883374445,0.02086162550735403,0.02086162550735403,PoCol,15,10000.0,0,0.0,2.2153,6.986218774555753e+17
495.3077499850403,19,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,2971.8464999102416,526.3157894736842,19,8.420833333333311,0.44320175438596376,0.00023960259875752772,2,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,15,10000.0,0,0.0,3.5145,1.4099999999999997e+18
870.9622448499103,12,1256158.487085252,141.0,3031.4999999999905,2.3535830303493386,91165884f617551f,5225.773469099462,833.3333333333334,12,5.288950629998532,0.440745885833211,0.00023827321845287797,2,True,743841.5129147486,200,62.8079243542626,0.0264447531499926,0.0264447531499926,PoCol,18,10000.0,0,0.0,2.2197,8.855917333950993e+17
537.7515206477217,15,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3226.50912388633,666.6666666666666,15,8.420833333333311,0.5613888888888874,0.0003028532038602162,3,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,17,10000.0,0,0.0,2.7805,1.4099999999999997e+18
387.6338322805396,25,2000000.0,141.0,3031.4999999999905,3.7472708333333435,91165884f617551f,2325.8029936832377,400.0,25,8.420833333333311,0.33683333333333243,0.0001838128292441568,1,False,0.0,200,100.0,0.04210416666666666,0.04210416666666666,PoCol,16,10000.0,0,0.0,4.5812,1.4100000000000003e+18
803.9201934530901,12,998425.5881495958,141.0,3031.4999999999905,1.870685542863318,91165884f617551f,4823.52116071854,833.3333333333334,12,4.203787736771507,0.35031564473095894,0.00018919788184758573,2,True,1001574.4118504042,200,49.92127940747979,0.021018938683857583,0.021018938683857583,PoCol,19,10000.0,0,0.0,2.2219,7.03890039645465e+17
607.206040804538,15,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3643.236244827228,666.6666666666666,15,8.420833333333311,0.5613888888888874,0.0003016381893947527,3,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,20,10000.0,0,0.0,2.7917,1.41e+18
454.39734251828656,22,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,2726.384055109719,454.54545454545456,22,8.420833333333311,0.3827651515151505,0.00020835395223013932,2,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,18,10000.0,0,0.0,4.0416,1.41e+18
844.3819219327623,12,1374684.9972430295,141.0,3031.4999999999905,2.5756584975948638,91165884f617551f,5066.291531596574,833.3333333333334,12,5.78799662380867,0.48233305198405585,0.0002594467086740181,1,True,625315.0027569691,200,68.73424986215147,0.028939983119043403,0.028939983119043403,PoCol,20,10000.0,0,0.0,2.2309,9.691529230563343e+17
402.86213324891736,22,2000000.0,141.0,3031.4999999999905,3.7472708333333435,91165884f617551f,2417.172799493504,454.54545454545456,22,8.420833333333311,0.3827651515151505,0.0002061807289881326,4,False,0.0,200,100.0,0.04210416666666666,0.04210416666666666,PoCol,19,10000.0,0,0.0,4.0842,1.41e+18
684.368372091824,15,874756.9802897298,141.0,3031.4999999999905,1.638975659247231,91165884f617551f,4106.210232550944,666.6666666666666,15,3.6830913690948837,0.24553942460632558,0.00013436054899660307,0,True,1125243.019710269,200,43.73784901448649,0.018415456845474458,0.018415456845474458,PoCol,21,10000.0,0,0.0,2.7412,6.167036711042588e+17
833.1330686373927,12,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,4998.798411824357,833.3333333333334,12,8.420833333333311,0.7017361111111092,0.00037986436906050665,5,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,22,10000.0,0,0.0,2.2168,1.4099999999999997e+18
431.30571185112854,23,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,2587.834271106771,434.7826086956522,23,8.420833333333311,0.36612318840579616,0.0001993190999179443,2,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,21,10000.0,0,0.0,4.2248,1.4099999999999997e+18
683.1803906510679,14,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,4099.082343906408,714.2857142857143,14,8.420833333333311,0.6014880952380937,0.00032481517197042667,3,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,23,10000.0,0,0.0,2.5925,1.4099999999999997e+18
1197.9048442829564,8,1336116.3790768057,141.0,3031.4999999999905,2.5033949686267376,91165884f617551f,7187.429065697739,1250.0,8,5.6256066710712975,0.7032008338839122,0.0003831113232818917,4,True,663883.62092319,200,66.80581895384029,0.02812803335535661,0.02812803335535661,PoCol,22,10000.0,0,0.0,1.4684,9.419620472491519e+17
508.3136574177769,19,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3049.881944506661,526.3157894736842,19,8.420833333333311,0.44320175438596376,0.00023804475853945756,2,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,24,10000.0,0,0.0,3.5375,1.4100000000000003e+18
1058.7925236101914,10,1339740.9548171966,141.0,3031.4999999999905,2.510186102104317,91165884f617551f,6352.755141661149,1000.0,10,5.640867645178266,0.5640867645178267,0.00030387694042871663,2,True,660259.0451827995,200,66.98704774085982,0.0282043382258912,0.0282043382258912,PoCol,23,10000.0,0,0.0,1.8563,9.445173731461198e+17
921.5029462496632,11,1113835.1939566475,141.0,3031.4999999999905,2.086921067726965,91165884f617551f,5529.017677497979,909.0909090909091,11,4.689710264554968,0.42633729677772436,0.00022919119658659797,1,True,886164.8060433514,200,55.691759697832374,0.023448551322774878,0.023448551322774878,PoCol,24,10000.0,0,0.0,2.0462,7.852538117394409e+17
1487.5515487778068,7,1545693.528839073,141.0,3031.4999999999905,2.8960661389453723,91165884f617551f,8925.309292666841,1428.5714285714287,7,6.508013795382836,0.9297162564832623,0.0005038332271721635,3,True,454306.47116092726,200,77.28467644195365,0.03254006897691424,0.03254006897691424,PoCol,26,10000.0,0,0.0,1.2917,1.0897139378315503e+18
418.92215807270094,21,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,2513.5329484362055,476.1904761904762,21,8.420833333333311,0.40099206349206246,0.00021584685446731375,4,False,0.0,200,100.0,0.042104166666666665,0.042104166666666665,PoCol,25,10000.0,0,0.0,3.9013,1.41e+18
635.3674845308475,15,2000000.0000000002,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3812.204907185085,666.6666666666666,15,8.420833333333311,0.5613888888888874,0.00030490380669611527,3,False,0.0,200,100.00000000000001,0.04210416666666667,0.04210416666666667,PoCol,26,10000.0,0,0.0,2.7618,1.4100000000000003e+18
799.2777625007947,13,1013614.791119797,141.0,3031.4999999999905,1.8991445714992319,91165884f617551f,4795.666575004768,769.2307692307693,13,4.267740610110657,0.3282877392392813,0.0001770626316272106,1,True,986385.208880203,200,50.68073955598985,0.021338703050553222,0.021338703050553222,PoCol,25,10000.0,0,0.0,2.4103,7.145984277394586e+17
975.8333513457228,11,1315582.5905041313,141.0,3031.4999999999905,2.4649221351186337,91165884f617551f,5855.000108074337,909.0909090909091,11,5.539150865435098,0.5035591695850089,0.0002768329684359587,2,True,684417.4094958678,200,65.77912952520657,0.02769575432717558,0.02769575432717558,PoCol,28,10000.0,0,0.0,2.0009,9.27485726305414e+17
866.8365210794716,12,1110697.064188093,141.0,3031.4999999999905,2.0810413566504993,91165884f617551f,5201.019126476829,833.3333333333334,12,4.676497430675277,0.38970811922293974,0.00021005692991399528,1,True,889302.935811907,200,55.534853209404645,0.02338248715337635,0.02338248715337635,PoCol,27,10000.0,0,0.0,2.2263,7.830414302526025e+17
555.632487400372,18,2000000.0,141.0,3031.4999999999905,3.7472708333333444,91165884f617551f,3333.794924402232,555.5555555555555,18,8.420833333333311,0.46782407407407284,0.00025542445199385193,2,False,0.0,200,100.0,0.04210416666666667,0.04210416666666667,PoCol,28,10000.0,0,0.0,3.2968,1.4100000000000003e+18
