run_id,protocol,composition,N,seed_index,block_index,interval_s
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,87,6.959920937188144
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,88,409.09888197396504
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,89,183.71830617211526
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,90,261.238929593339
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,91,810.313895335421
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,92,110.85834736021934
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,93,25.00945108043379
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,94,428.5696266628729
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,95,758.4759677715556
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,96,33.17839430117601
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,97,2633.206135971719
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,98,92.51121146433434
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,99,3.0929056390959886
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,100,362.6535045489072
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,101,509.80425114968966
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,102,1791.29457726267
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,103,103.08984353212873
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,104,763.4770414520171
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,105,2404.8650831560662
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,106,592.771008551601
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,107,287.6758118034777
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,108,211.85861921639298
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,109,405.4553462519907
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,110,1409.369777967382
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,111,4.866438126664434
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,112,510.23732364337775
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,113,142.93977932827693
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,114,1085.1293782891153
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,115,1602.5940799365198
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,116,213.03825170952769
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,117,415.7643963327573
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,118,578.7387719189865
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,119,99.78793384652818
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,120,1305.8002070112561
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,121,844.4959077716048
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,122,2106.4109001496254
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,123,143.29652708505455
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,124,201.95407238273765
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,125,390.10234353196574
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,126,27.035616984503577
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,127,562.7742291655304
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,128,366.2887487152475
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,129,50.296446680411464
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,130,939.8143136936706
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,131,622.0318344611442
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,132,573.7566250091913
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,133,122.6412741762324
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,134,1965.5218479430478
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,135,1995.5386090841494
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,136,1773.653391806627
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,137,166.0556651736988
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,138,49.73684463156678
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,139,326.4084854443354
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,140,746.4547667850711
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,141,1533.205128308633
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,142,190.3089351667004
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,143,329.5644031319971
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,144,503.5981533811282
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,145,726.8065751514514
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,146,87.35498046853172
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,147,1486.5370016515953
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,148,533.0517653376155
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,149,505.775545850498
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,150,1824.4864725539082
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,151,410.3378739837499
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,152,615.738165820876
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,153,3216.601251724045
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,154,245.22703000207548
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,155,166.89886740903603
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,156,267.47235166346945
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,157,15.389244218589738
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,158,213.86390362824022
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,159,92.29229448814294
