run_id,protocol,composition,N,seed_index,block_index,interval_s
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,7,392.50027513832447
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,8,1663.354363772139
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,9,1945.5000554817916
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,10,1001.2480160909909
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,11,307.42632754984515
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,12,258.238931004129
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,13,801.1959384663751
8Y_H0_N100_P4_RESERVE_seed005,P4_RESERVE,H0,100,5,1,49.19279409525949
8Y_H0_N100_P4_RESERVE_seed005,P4_RESERVE,H0,100,5,2,152.06111352398483
8Y_H0_N100_P4_RESERVE_seed005,P4_RESERVE,H0,100,5,3,83.89708208377851
8Y_H0_N100_P4_RESERVE_seed005,P4_RESERVE,H0,100,5,4,1168.3610986994668
8Y_H0_N100_P4_RESERVE_seed005,P4_RESERVE,H0,100,5,5,533.0159051626538
8Y_H0_N100_P4_RESERVE_seed005,P4_RESERVE,H0,100,5,6,30.580588854323423
8Y_H0_N100_P4_RESERVE_seed005,P4_RESERVE,H0,100,5,7,1030.82694635777
8Y_H0_N100_P4_RESERVE_seed005,P4_RESERVE,H0,100,5,8,2087.7091655668
