tag,arm,N,seed,scope,O_mean,O_median,O_p95,O_max,M_ge2,M_ge3,m_max,mean_mult_reused
primary,XNR-PW-CONV-OFFSET,200,3927382471087979842,subsweep,28577.231909547736,0.0,0.0,10676148.0,412230893.0,63220862.0,4.0,2.177632557975222
primary,XNR-PW-MT-ZERO,200,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,3927382471087979842,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,3927382471087979842,subsweep,28577.23190954774,0.0,0.0,10676148.0,412230893.0,63220862.0,4.0,2.177632557975222
primary,XNR-PC,200,3927382471087979842,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,3927382471087979842,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,12250540210932396121,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,12250540210932396121,subsweep,23092.290603015084,0.0,0.0,10726662.0,352330590.0,48979806.0,4.0,2.1477644419123534
primary,XNR-PW-MT-ZERO,200,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,12250540210932396121,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,12250540210932396121,subsweep,23092.290603015077,0.0,0.0,10726662.0,352330590.0,48979806.0,4.0,2.147764441912353
primary,XNR-PC,200,12250540210932396121,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,12250540210932396121,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,12687317089305426264,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,12687317089305426264,subsweep,25398.900703517596,0.0,0.0,10469079.0,382627124.0,45586947.0,4.0,2.146703266650797
primary,XNR-PW-MT-ZERO,200,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,12687317089305426264,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,12687317089305426264,subsweep,25398.90070351759,0.0,0.0,10469079.0,382627124.0,45586947.0,4.0,2.146703266650798
primary,XNR-PC,200,12687317089305426264,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,12687317089305426264,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,3068354826123602611,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,3068354826123602611,subsweep,32093.307939698494,0.0,0.0,10712758.0,410937252.0,82961574.0,5.0,2.2468867242047943
primary,XNR-PW-MT-ZERO,200,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,3068354826123602611,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,3068354826123602611,subsweep,32093.307939698494,0.0,0.0,10712758.0,410937252.0,82961574.0,5.0,2.2468867242047943
primary,XNR-PC,200,3068354826123602611,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,3068354826123602611,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,6452565723836495873,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,6452565723836495873,subsweep,20423.84718592965,0.0,0.0,10728972.0,345939905.0,30247327.0,3.0,2.087435206412512
primary,XNR-PW-MT-ZERO,200,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,6452565723836495873,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,6452565723836495873,subsweep,20423.847185929648,0.0,0.0,10728972.0,345939905.0,30247327.0,3.0,2.0874352064125126
primary,XNR-PC,200,6452565723836495873,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,6452565723836495873,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,12576523555926126553,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,12576523555926126553,subsweep,26282.76814070351,0.0,0.0,10731197.0,376922979.0,56092011.0,4.0,2.178812939924259
primary,XNR-PW-MT-ZERO,200,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,12576523555926126553,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,12576523555926126553,subsweep,26282.768140703516,0.0,0.0,10731197.0,376922979.0,56092011.0,4.0,2.1788129399242595
primary,XNR-PC,200,12576523555926126553,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,12576523555926126553,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,200,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-ZERO,200,7616672725889129548,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-CONV-OFFSET,200,7616672725889129548,subsweep,24939.763366834166,0.0,0.0,10736830.0,409457471.0,43421910.0,3.0,2.1060474239093807
primary,XNR-PW-MT-ZERO,200,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-ZERO,200,7616672725889129548,subsweep,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,10737418.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,200.0,200.0
primary,XNR-PW-MT-OFFSET,200,7616672725889129548,subsweep,24939.76336683417,0.0,0.0,10736830.0,409457471.0,43421910.0,3.0,2.1060474239093807
primary,XNR-PC,200,7616672725889129548,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,200,7616672725889129548,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,18231826143518580289,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,18231826143518580289,subsweep,15456.568049052403,0.0,0.0,7102942.0,428568984.0,94783923.0,5.0,2.277240086044117
primary,XNR-PW-MT-ZERO,300,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,18231826143518580289,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,18231826143518580289,subsweep,15456.568049052397,0.0,0.0,7102942.0,428568984.0,94783923.0,5.0,2.2772400860441175
primary,XNR-PC,300,18231826143518580289,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,18231826143518580289,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,8906286495562900921,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,8906286495562900921,subsweep,12742.691081382389,0.0,0.0,7113521.0,419490576.0,63764549.0,5.0,2.171237958871333
primary,XNR-PW-MT-ZERO,300,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,8906286495562900921,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,8906286495562900921,subsweep,12742.691081382385,0.0,0.0,7113521.0,419490576.0,63764549.0,5.0,2.1712379588713335
primary,XNR-PC,300,8906286495562900921,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,8906286495562900921,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,8770642015975544875,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,8770642015975544875,subsweep,11673.52923076923,0.0,0.0,7081136.0,374370157.0,53288711.0,6.0,2.1767481562372515
primary,XNR-PW-MT-ZERO,300,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,8770642015975544875,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,8770642015975544875,subsweep,11673.52923076923,0.0,0.0,7081136.0,374370157.0,53288711.0,6.0,2.1767481562372506
primary,XNR-PC,300,8770642015975544875,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,8770642015975544875,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,9576473659758073777,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,9576473659758073777,subsweep,13451.571482720175,0.0,0.0,7138822.0,421875607.0,70924816.0,5.0,2.1972263449685547
primary,XNR-PW-MT-ZERO,300,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,9576473659758073777,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,9576473659758073777,subsweep,13451.57148272018,0.0,0.0,7138822.0,421875607.0,70924816.0,5.0,2.197226344968554
primary,XNR-PC,300,9576473659758073777,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,9576473659758073777,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,16363268894485278985,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,16363268894485278985,subsweep,10429.851995540694,0.0,0.0,7150788.0,335285946.0,45815662.0,6.0,2.1731460584393245
primary,XNR-PW-MT-ZERO,300,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,16363268894485278985,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,16363268894485278985,subsweep,10429.851995540692,0.0,0.0,7150788.0,335285946.0,45815662.0,6.0,2.173146058439324
primary,XNR-PC,300,16363268894485278985,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,16363268894485278985,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,16585534704111605887,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,16585534704111605887,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,16585534704111605887,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,16585534704111605887,subsweep,12982.872017837239,0.0,0.0,7140808.0,390234185.0,70322180.0,5.0,2.221254403942084
primary,XNR-PW-MT-ZERO,300,16585534704111605887,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,16585534704111605887,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,16585534704111605887,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,16585534704111605887,subsweep,12982.872017837235,0.0,0.0,7140808.0,390234185.0,70322180.0,5.0,2.2212544039420843
primary,XNR-PC,300,16585534704111605887,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,16585534704111605887,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,14790319751179523344,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,14790319751179523344,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,14790319751179523344,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,14790319751179523344,subsweep,12649.773311036786,0.0,0.0,7015031.0,406713906.0,66893448.0,5.0,2.1856475077102475
primary,XNR-PW-MT-ZERO,300,14790319751179523344,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,14790319751179523344,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,14790319751179523344,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,14790319751179523344,subsweep,12649.77331103679,0.0,0.0,7015031.0,406713906.0,66893448.0,5.0,2.185647507710248
primary,XNR-PC,300,14790319751179523344,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,14790319751179523344,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,15311360825920276038,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,15311360825920276038,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,15311360825920276038,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,15311360825920276038,subsweep,10399.38017837235,0.0,0.0,7040934.0,361215155.0,51160197.0,4.0,2.1442881902338793
primary,XNR-PW-MT-ZERO,300,15311360825920276038,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,15311360825920276038,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,15311360825920276038,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,15311360825920276038,subsweep,10399.380178372352,0.0,0.0,7040934.0,361215155.0,51160197.0,4.0,2.144288190233879
primary,XNR-PC,300,15311360825920276038,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,15311360825920276038,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,10419287363523441034,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,10419287363523441034,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,10419287363523441034,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,10419287363523441034,subsweep,11358.976120401338,0.0,0.0,7085103.0,368232118.0,60557218.0,4.0,2.1826521634378446
primary,XNR-PW-MT-ZERO,300,10419287363523441034,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-ZERO,300,10419287363523441034,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,10419287363523441034,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-MT-OFFSET,300,10419287363523441034,subsweep,11358.976120401338,0.0,0.0,7085103.0,368232118.0,60557218.0,4.0,2.1826521634378455
primary,XNR-PC,300,10419287363523441034,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,300,10419287363523441034,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,300,9964858435511495645,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-ZERO,300,9964858435511495645,subsweep,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,7158278.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,9964858435511495645,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,300.0,300.0
primary,XNR-PW-CONV-OFFSET,300,9964858435511495645,subsweep,12118.287090300999,0.0,0.0,6974510.0,366677411.0,67358707.0,5.0,2.221148027032405
