tag,arm,N,seed,scope,C_exact,U_exact,R_exact,rho_exact
primary,XNR-PW-CONV-OFFSET,300,4701815876319261908,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,4701815876319261908,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,4701815876319261908,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,4701815876319261908,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,4701815876319261908,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,4701815876319261908,NR-global-run,701999983001500780480,701999983001500780480,0,0.0
primary,XNR-PC,300,4701815876319261908,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,7822082833909267661,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,7822082833909267661,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,7822082833909267661,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,7822082833909267661,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,7822082833909267661,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,7822082833909267661,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,7822082833909267661,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,7822082833909267661,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,7822082833909267661,NR-global-run,701999983001500780792,701999983001500780792,0,0.0
primary,XNR-PC,300,7822082833909267661,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,12102592183121031244,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,12102592183121031244,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12102592183121031244,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12102592183121031244,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,12102592183121031244,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,12102592183121031244,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,12102592183121031244,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,12102592183121031244,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,12102592183121031244,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,12102592183121031244,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,4849566379269777204,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,4849566379269777204,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,4849566379269777204,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,4849566379269777204,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,4849566379269777204,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,4849566379269777204,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,4849566379269777204,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,4849566379269777204,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,4849566379269777204,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,4849566379269777204,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,4171531546602603804,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,4171531546602603804,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,4171531546602603804,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,4171531546602603804,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,4171531546602603804,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,4171531546602603804,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,4171531546602603804,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,4171531546602603804,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,4171531546602603804,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,6773169848162830496,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,6773169848162830496,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,6773169848162830496,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,6773169848162830496,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,6773169848162830496,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,6773169848162830496,NR-global-run,701999983001500780584,701999983001500780584,0,0.0
primary,XNR-PC,300,6773169848162830496,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,13259265031399199819,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,13259265031399199819,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,13259265031399199819,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,13259265031399199819,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,7383040523285475032,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,7383040523285475032,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,7383040523285475032,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,7383040523285475032,NR-global-run,701999983001500780792,701999983001500780792,0,0.0
primary,XNR-PC,300,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,8469065342115915783,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,8469065342115915783,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,8469065342115915783,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,8469065342115915783,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,11167473384098259577,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,11167473384098259577,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,11167473384098259577,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,11167473384098259577,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,3927382471087979842,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,3927382471087979842,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,3927382471087979842,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,3927382471087979842,NR-global-run,701999983001500780272,701999983001500780272,0,0.0
primary,XNR-PC,300,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,12250540210932396121,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,12250540210932396121,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,12250540210932396121,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,12250540210932396121,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,12250540210932396121,NR-global-run,701999983001500780792,701999983001500780792,0,0.0
primary,XNR-PC,300,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,12687317089305426264,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12687317089305426264,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,12687317089305426264,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,12687317089305426264,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,12687317089305426264,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,12687317089305426264,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,12687317089305426264,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,3068354826123602611,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,3068354826123602611,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,3068354826123602611,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,3068354826123602611,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,3068354826123602611,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,3068354826123602611,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,3068354826123602611,NR-global-run,701999983001500780792,701999983001500780792,0,0.0
primary,XNR-PC,300,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,6452565723836495873,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,6452565723836495873,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,6452565723836495873,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,6452565723836495873,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,6452565723836495873,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,6452565723836495873,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,6452565723836495873,NR-global-run,701999983001500780272,701999983001500780272,0,0.0
primary,XNR-PC,300,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,12576523555926126553,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12576523555926126553,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,12576523555926126553,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,12576523555926126553,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,12576523555926126553,NR-global-run,702000000000000000000,2340000003650486272,699659999996349513728,0.9966666666614665
primary,XNR-PW-MT-OFFSET,300,12576523555926126553,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,12576523555926126553,NR-global-run,701999983001500780688,701999983001500780688,0,0.0
primary,XNR-PC,300,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,300,7616672725889129548,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,300,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,300,7616672725889129548,NR-global-run,702000000000000000000,702000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,300,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,300,7616672725889129548,NR-global-run,702000000000000000000,2340000000000000000,699660000000000000000,0.9966666666666667
primary,XNR-PW-MT-ZERO,300,7616672725889129548,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PW-MT-OFFSET,300,7616672725889129548,NR-global-run,702000000000000000000,2340000007868966719,699659999992131033281,0.9966666666554573
primary,XNR-PW-MT-OFFSET,300,7616672725889129548,NR-template-epoch,1288490188800,4294967296,1284195221504,0.9966666666666667
primary,XNR-PC,300,7616672725889129548,NR-global-run,701999983001500780584,701999983001500780584,0,0.0
primary,XNR-PC,300,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,400,18231826143518580289,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,400,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,400,18231826143518580289,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,400,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,400,18231826143518580289,NR-global-run,936000000000000000000,2340000000000000000,933660000000000000000,0.9975
primary,XNR-PW-MT-ZERO,400,18231826143518580289,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PW-MT-OFFSET,400,18231826143518580289,NR-global-run,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961
primary,XNR-PW-MT-OFFSET,400,18231826143518580289,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PC,400,18231826143518580289,NR-global-run,935999933749442023792,935999933749442023792,0,0.0
primary,XNR-PC,400,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,400,8906286495562900921,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,400,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,400,8906286495562900921,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,400,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,400,8906286495562900921,NR-global-run,936000000000000000000,2340000000000000000,933660000000000000000,0.9975
primary,XNR-PW-MT-ZERO,400,8906286495562900921,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PW-MT-OFFSET,400,8906286495562900921,NR-global-run,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961
primary,XNR-PW-MT-OFFSET,400,8906286495562900921,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PC,400,8906286495562900921,NR-global-run,935999933749442024400,935999933749442024400,0,0.0
primary,XNR-PC,400,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,400,8770642015975544875,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,400,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,400,8770642015975544875,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,400,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,400,8770642015975544875,NR-global-run,936000000000000000000,2340000000000000000,933660000000000000000,0.9975
primary,XNR-PW-MT-ZERO,400,8770642015975544875,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PW-MT-OFFSET,400,8770642015975544875,NR-global-run,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961
primary,XNR-PW-MT-OFFSET,400,8770642015975544875,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PC,400,8770642015975544875,NR-global-run,935999933749442024400,935999933749442024400,0,0.0
primary,XNR-PC,400,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,400,9576473659758073777,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,400,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,400,9576473659758073777,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,400,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,400,9576473659758073777,NR-global-run,936000000000000000000,2340000000000000000,933660000000000000000,0.9975
primary,XNR-PW-MT-ZERO,400,9576473659758073777,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PW-MT-OFFSET,400,9576473659758073777,NR-global-run,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961
primary,XNR-PW-MT-OFFSET,400,9576473659758073777,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PC,400,9576473659758073777,NR-global-run,935999933749442022880,935999933749442022880,0,0.0
primary,XNR-PC,400,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,400,16363268894485278985,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,400,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,400,16363268894485278985,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,400,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,400,16363268894485278985,NR-global-run,936000000000000000000,2340000000000000000,933660000000000000000,0.9975
primary,XNR-PW-MT-ZERO,400,16363268894485278985,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PW-MT-OFFSET,400,16363268894485278985,NR-global-run,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961
primary,XNR-PW-MT-OFFSET,400,16363268894485278985,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PC,400,16363268894485278985,NR-global-run,935999933749442023488,935999933749442023488,0,0.0
primary,XNR-PC,400,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,400,16585534704111605887,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,400,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,400,16585534704111605887,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,400,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,400,16585534704111605887,NR-global-run,936000000000000000000,2340000000000000000,933660000000000000000,0.9975
primary,XNR-PW-MT-ZERO,400,16585534704111605887,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PW-MT-OFFSET,400,16585534704111605887,NR-global-run,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961
primary,XNR-PW-MT-OFFSET,400,16585534704111605887,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PC,400,16585534704111605887,NR-global-run,935999933749442024704,935999933749442024704,0,0.0
primary,XNR-PC,400,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,400,14790319751179523344,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,400,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,400,14790319751179523344,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-OFFSET,400,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-MT-ZERO,400,14790319751179523344,NR-global-run,936000000000000000000,2340000000000000000,933660000000000000000,0.9975
primary,XNR-PW-MT-ZERO,400,14790319751179523344,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PW-MT-OFFSET,400,14790319751179523344,NR-global-run,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961
primary,XNR-PW-MT-OFFSET,400,14790319751179523344,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975
primary,XNR-PC,400,14790319751179523344,NR-global-run,935999933749442023792,935999933749442023792,0,0.0
primary,XNR-PC,400,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-ZERO,400,15311360825920276038,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
primary,XNR-PW-CONV-ZERO,400,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0
primary,XNR-PW-CONV-OFFSET,400,15311360825920276038,NR-global-run,936000000000000000000,936000000000000000000,0,0.0
