tag,arm,N,seed,alpha_case,alpha,energy_J,energy_kWh,baseline_conv_offset_J,saving_vs_conv_offset
primary,XNR-PC,100,2834549471034337693,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,2834549471034337693,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,17638313716927524985,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,17638313716927524985,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,17638313716927524985,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,17638313716927524985,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,17638313716927524985,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,17638313716927524985,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,17638313716927524985,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,17638313716927524985,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,17638313716927524985,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,17638313716927524985,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,17638313716927524985,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,17638313716927524985,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,17638313716927524985,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,17638313716927524985,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,17638313716927524985,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,17638313716927524985,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,17638313716927524985,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,17638313716927524985,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,17638313716927524985,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,17638313716927524985,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,4701815876319261908,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,4701815876319261908,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,4701815876319261908,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,4701815876319261908,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,4701815876319261908,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,4701815876319261908,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,4701815876319261908,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,4701815876319261908,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4701815876319261908,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4701815876319261908,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4701815876319261908,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4701815876319261908,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4701815876319261908,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4701815876319261908,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4701815876319261908,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4701815876319261908,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,4701815876319261908,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,4701815876319261908,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,4701815876319261908,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,4701815876319261908,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,7822082833909267661,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,7822082833909267661,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,7822082833909267661,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,7822082833909267661,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,7822082833909267661,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,7822082833909267661,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,7822082833909267661,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,7822082833909267661,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,7822082833909267661,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,7822082833909267661,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,7822082833909267661,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,7822082833909267661,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,7822082833909267661,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,7822082833909267661,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,7822082833909267661,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,7822082833909267661,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,7822082833909267661,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,7822082833909267661,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,7822082833909267661,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,7822082833909267661,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,12102592183121031244,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,12102592183121031244,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,12102592183121031244,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,12102592183121031244,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,12102592183121031244,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,12102592183121031244,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,12102592183121031244,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,12102592183121031244,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,12102592183121031244,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,12102592183121031244,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,12102592183121031244,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,12102592183121031244,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,12102592183121031244,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,12102592183121031244,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,12102592183121031244,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,12102592183121031244,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,12102592183121031244,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,12102592183121031244,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,12102592183121031244,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,12102592183121031244,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,4849566379269777204,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,4849566379269777204,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,4849566379269777204,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,4849566379269777204,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,4849566379269777204,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,4849566379269777204,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,4849566379269777204,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,4849566379269777204,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4849566379269777204,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4849566379269777204,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4849566379269777204,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4849566379269777204,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4849566379269777204,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4849566379269777204,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4849566379269777204,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4849566379269777204,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,4849566379269777204,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,4849566379269777204,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,4849566379269777204,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,4849566379269777204,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,4171531546602603804,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,4171531546602603804,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,4171531546602603804,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,4171531546602603804,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,4171531546602603804,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,4171531546602603804,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,4171531546602603804,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,4171531546602603804,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4171531546602603804,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4171531546602603804,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4171531546602603804,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,4171531546602603804,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4171531546602603804,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4171531546602603804,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4171531546602603804,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,4171531546602603804,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,4171531546602603804,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,4171531546602603804,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,4171531546602603804,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,4171531546602603804,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,6773169848162830496,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,6773169848162830496,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,6773169848162830496,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,6773169848162830496,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,6773169848162830496,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,6773169848162830496,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,6773169848162830496,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,6773169848162830496,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,6773169848162830496,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,6773169848162830496,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,6773169848162830496,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,6773169848162830496,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,6773169848162830496,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,6773169848162830496,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,6773169848162830496,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,6773169848162830496,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,6773169848162830496,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,6773169848162830496,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,6773169848162830496,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,6773169848162830496,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,13259265031399199819,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,13259265031399199819,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,13259265031399199819,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,13259265031399199819,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,13259265031399199819,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,13259265031399199819,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,13259265031399199819,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,13259265031399199819,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,13259265031399199819,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,13259265031399199819,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,13259265031399199819,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,13259265031399199819,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,13259265031399199819,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,13259265031399199819,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,13259265031399199819,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,13259265031399199819,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,13259265031399199819,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,13259265031399199819,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,13259265031399199819,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,13259265031399199819,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,7383040523285475032,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,7383040523285475032,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,7383040523285475032,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,7383040523285475032,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,7383040523285475032,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,7383040523285475032,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,7383040523285475032,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,7383040523285475032,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,7383040523285475032,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,7383040523285475032,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,7383040523285475032,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,7383040523285475032,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,7383040523285475032,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,7383040523285475032,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,7383040523285475032,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,7383040523285475032,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,7383040523285475032,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,7383040523285475032,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,7383040523285475032,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,7383040523285475032,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,8469065342115915783,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,8469065342115915783,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,8469065342115915783,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,8469065342115915783,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,8469065342115915783,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,8469065342115915783,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,8469065342115915783,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,8469065342115915783,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,8469065342115915783,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,8469065342115915783,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,8469065342115915783,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,8469065342115915783,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,8469065342115915783,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,8469065342115915783,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,8469065342115915783,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,8469065342115915783,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,8469065342115915783,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,8469065342115915783,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,8469065342115915783,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,8469065342115915783,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,11167473384098259577,LP0,0.0,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,11167473384098259577,LP10,0.1,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,11167473384098259577,LP25,0.25,3510000000.0,975.0,,
primary,XNR-PW-CONV-ZERO,100,11167473384098259577,LP50,0.5,3510000000.0,975.0,,
primary,XNR-PW-CONV-OFFSET,100,11167473384098259577,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,11167473384098259577,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,11167473384098259577,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-CONV-OFFSET,100,11167473384098259577,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,11167473384098259577,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,11167473384098259577,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,11167473384098259577,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-ZERO,100,11167473384098259577,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,11167473384098259577,LP0,0.0,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,11167473384098259577,LP10,0.1,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,11167473384098259577,LP25,0.25,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PW-MT-OFFSET,100,11167473384098259577,LP50,0.5,3510000000.0,975.0,3510000000.0,0.0
primary,XNR-PC,100,11167473384098259577,LP0,0.0,3509999996.7310576,974.9999990919605,3510000000.0,9.313225746154785e-10
primary,XNR-PC,100,11167473384098259577,LP10,0.1,3509999997.057952,974.9999991827644,3510000000.0,8.381902949494702e-10
primary,XNR-PC,100,11167473384098259577,LP25,0.25,3509999997.548293,974.9999993189703,3510000000.0,6.984920419839113e-10
primary,XNR-PC,100,11167473384098259577,LP50,0.5,3509999998.3655286,974.9999995459801,3510000000.0,4.656613983300417e-10
primary,XNR-PW-CONV-ZERO,100,3927382471087979842,LP0,0.0,3510000000.0,975.0,,
