tag,arm,N,seed,scope,C_nonce,U_nonce,R_nonce,rho_nonce,M_ge2,m_max,O_mean,O_median,O_max
primary,XNR-PW-CONV-ZERO,100,4171531546602603804,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,4171531546602603804,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,4171531546602603804,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,4171531546602603804,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,4171531546602603804,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,4171531546602603804,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,4171531546602603804,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,4171531546602603804,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,4171531546602603804,NR-global-run,233999999782070517780,4294967296,233999999777775550484,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,4171531546602603804,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,6773169848162830496,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,6773169848162830496,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,6773169848162830496,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,6773169848162830496,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,6773169848162830496,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,6773169848162830496,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,6773169848162830496,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,6773169848162830496,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,6773169848162830496,NR-global-run,233999999782070517780,4294967296,233999999777775550484,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,6773169848162830496,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,13259265031399199819,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,13259265031399199819,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,13259265031399199819,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,13259265031399199819,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,13259265031399199819,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,13259265031399199819,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,13259265031399199819,NR-global-run,233999999782070517784,4294967296,233999999777775550488,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,13259265031399199819,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,7383040523285475032,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,7383040523285475032,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,7383040523285475032,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,7383040523285475032,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,7383040523285475032,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,7383040523285475032,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,7383040523285475032,NR-global-run,233999999782070517784,4294967296,233999999777775550488,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,7383040523285475032,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,8469065342115915783,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,8469065342115915783,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,8469065342115915783,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,8469065342115915783,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,8469065342115915783,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,8469065342115915783,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,8469065342115915783,NR-global-run,233999999782070517776,4294967296,233999999777775550480,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,11167473384098259577,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,11167473384098259577,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,11167473384098259577,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,11167473384098259577,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,11167473384098259577,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,11167473384098259577,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,11167473384098259577,NR-global-run,233999999782070517772,4294967296,233999999777775550476,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,3927382471087979842,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,3927382471087979842,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,3927382471087979842,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,3927382471087979842,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,3927382471087979842,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,3927382471087979842,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,3927382471087979842,NR-global-run,233999999782070517760,4294967296,233999999777775550464,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,12250540210932396121,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,12250540210932396121,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,12250540210932396121,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,12250540210932396121,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,12250540210932396121,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,12250540210932396121,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,12250540210932396121,NR-global-run,233999999782070517776,4294967296,233999999777775550480,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,12687317089305426264,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,12687317089305426264,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,12687317089305426264,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,12687317089305426264,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,12687317089305426264,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,12687317089305426264,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,12687317089305426264,NR-global-run,233999999782070517776,4294967296,233999999777775550480,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,3068354826123602611,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,3068354826123602611,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,3068354826123602611,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,3068354826123602611,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,3068354826123602611,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,3068354826123602611,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,3068354826123602611,NR-global-run,233999999782070517788,4294967296,233999999777775550492,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,6452565723836495873,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,6452565723836495873,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,6452565723836495873,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,6452565723836495873,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,6452565723836495873,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,6452565723836495873,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,6452565723836495873,NR-global-run,233999999782070517768,4294967296,233999999777775550472,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,100,12576523555926126553,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,100,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,100,12576523555926126553,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,100,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,100,12576523555926126553,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,100,12576523555926126553,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,12576523555926126553,NR-global-run,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,100,12576523555926126553,NR-template-epoch,429496729600,4294967296,425201762304,0.99,4294967296,100,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,100,12576523555926126553,NR-global-run,233999999782070517780,4294967296,233999999777775550484,0.9999999999816455,0,1,0.0,0.0,0
primary,XNR-PC,100,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
